date,vessel_id,vessel_name,vessel_type,capacity_ton,status,current_load_ton,port_location,eta_port,berthing_time_hours,demurrage_cost_usd,fuel_consumption_ton,distance_nm,utilization_pct,month,day_of_week,utilization_category,vessel_efficiency,loading_rate_tph,fuel_efficiency_nm_per_ton,port_congestion,status_priority,vessel_id_encoded,vessel_name_encoded,vessel_type_encoded,status_encoded,port_location_encoded,eta_port_encoded,utilization_category_encoded
2025-10-19,VSL-024,MV Coal Carrier 24,Supramax,65000,In Transit,11924,Tarakan,2025-10-26,0.0,0,77.1,4151,18.3,10,6,Low,50.980000000000004,11924.0,53.149807938540334,0,2,23,16,4,2,4,161,2
2025-10-20,VSL-024,MV Coal Carrier 24,Supramax,65000,Available,0,Tarakan,2025-06-03,0.0,0,47.2,0,0.0,10,0,,40.0,0.0,0.0,0,5,23,16,4,1,4,16,4
2025-10-21,VSL-024,MV Coal Carrier 24,Supramax,65000,At Port,0,Samarinda,2025-06-03,20.6,33809,36.0,0,0.0,10,1,,12.889904578622403,0.0,0.0,0,1,23,16,4,0,3,16,4
2025-10-22,VSL-024,MV Coal Carrier 24,Supramax,65000,In Transit,3352,Muara Jawa,2025-10-24,0.0,0,66.7,1045,5.2,10,2,Low,43.12,3352.0,15.435745937961595,0,2,23,16,4,2,2,159,2
2025-10-23,VSL-024,MV Coal Carrier 24,Supramax,65000,In Transit,23552,Samarinda,2025-10-27,0.0,0,63.7,3084,36.2,10,3,Low,61.72,23552.0,47.6661514683153,0,2,23,16,4,2,3,162,2
2025-10-24,VSL-024,MV Coal Carrier 24,Supramax,65000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,34.7,0,0.0,10,4,,40.0,0.0,0.0,0,4,23,16,4,5,0,16,4
2025-10-25,VSL-024,MV Coal Carrier 24,Supramax,65000,Scheduled,0,Tarakan,2025-06-03,0.0,0,61.0,0,0.0,10,5,,40.0,0.0,0.0,0,4,23,16,4,5,4,16,4
2025-10-26,VSL-024,MV Coal Carrier 24,Supramax,65000,Loading,61146,Muara Jawa,2025-06-03,0.0,0,46.6,0,94.1,10,6,Full,96.46,61146.0,0.0,0,3,23,16,4,3,2,16,0
2025-10-27,VSL-024,MV Coal Carrier 24,Supramax,65000,In Transit,6152,Muara Jawa,2025-10-29,0.0,0,68.4,831,9.5,10,0,Low,45.7,6152.0,11.974063400576368,0,2,23,16,4,2,2,164,2
2025-10-28,VSL-024,MV Coal Carrier 24,Supramax,65000,In Transit,31212,Samarinda,2025-11-03,0.0,0,62.2,4962,48.0,10,1,Low,68.8,31212.0,78.51265822784809,0,2,23,16,4,2,3,169,2
2025-10-29,VSL-024,MV Coal Carrier 24,Supramax,65000,Loading,8563,Tarakan,2025-06-03,0.0,0,50.0,0,13.2,10,2,Low,47.92,8563.0,0.0,0,3,23,16,4,3,4,16,2
2025-10-30,VSL-024,MV Coal Carrier 24,Supramax,65000,At Port,0,Muara Jawa,2025-06-03,15.4,10188,24.1,0,0.0,10,3,,31.83064710127496,0.0,0.0,0,1,23,16,4,0,2,16,4
2025-10-31,VSL-024,MV Coal Carrier 24,Supramax,65000,In Transit,21555,Tarakan,2025-11-03,0.0,0,44.5,329,33.2,10,4,Low,59.92,21555.0,7.230769230769231,0,2,23,16,4,2,4,169,2
2025-11-01,VSL-024,MV Coal Carrier 24,Supramax,65000,Loading,32822,Tarakan,2025-06-03,0.0,0,63.1,0,50.5,11,5,Medium,70.3,32822.0,0.0,0,3,23,16,4,3,4,16,3
2025-11-02,VSL-024,MV Coal Carrier 24,Supramax,65000,Available,0,Balikpapan,2025-06-03,0.0,0,60.5,0,0.0,11,6,,40.0,0.0,0.0,0,5,23,16,4,1,0,16,4
2025-11-03,VSL-024,MV Coal Carrier 24,Supramax,65000,Scheduled,0,Tarakan,2025-06-03,0.0,0,27.4,0,0.0,11,0,,40.0,0.0,0.0,0,4,23,16,4,5,4,16,4
2025-11-04,VSL-024,MV Coal Carrier 24,Supramax,65000,Available,0,Muara Jawa,2025-06-03,0.0,0,70.3,0,0.0,11,1,,40.0,0.0,0.0,0,5,23,16,4,1,2,16,4
2025-11-05,VSL-024,MV Coal Carrier 24,Supramax,65000,Available,0,Tarakan,2025-06-03,0.0,0,33.5,0,0.0,11,2,,40.0,0.0,0.0,0,5,23,16,4,1,4,16,4
2025-11-06,VSL-024,MV Coal Carrier 24,Supramax,65000,Available,0,Muara Jawa,2025-06-03,0.0,0,54.9,0,0.0,11,3,,40.0,0.0,0.0,0,5,23,16,4,1,2,16,4
2025-11-07,VSL-024,MV Coal Carrier 24,Supramax,65000,In Transit,48431,Tarakan,2025-11-14,0.0,0,54.0,3777,74.5,11,4,Medium,84.69999999999999,48431.0,68.67272727272727,0,2,23,16,4,2,4,180,3
2025-11-08,VSL-024,MV Coal Carrier 24,Supramax,65000,Scheduled,0,Banjarmasin,2025-06-03,0.0,0,21.0,0,0.0,11,5,,40.0,0.0,0.0,0,4,23,16,4,5,1,16,4
2025-11-09,VSL-024,MV Coal Carrier 24,Supramax,65000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,39.7,0,0.0,11,6,,40.0,0.0,0.0,0,4,23,16,4,5,0,16,4
2025-11-10,VSL-024,MV Coal Carrier 24,Supramax,65000,In Transit,47097,Banjarmasin,2025-11-13,0.0,0,63.5,4544,72.5,11,0,Medium,83.5,47097.0,70.44961240310077,0,2,23,16,4,2,1,179,3
2025-11-11,VSL-024,MV Coal Carrier 24,Supramax,65000,Available,0,Banjarmasin,2025-06-03,0.0,0,58.9,0,0.0,11,1,,40.0,0.0,0.0,0,5,23,16,4,1,1,16,4
2025-05-16,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Samarinda,2025-06-03,0.0,0,79.2,0,0.0,5,4,,40.0,0.0,0.0,0,5,24,17,3,1,3,16,4
2025-05-17,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,63828,Banjarmasin,2025-06-03,0.0,0,43.7,0,79.8,5,5,High,87.88,63828.0,0.0,0,3,24,17,3,3,1,16,1
2025-05-18,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,35344,Banjarmasin,2025-06-03,0.0,0,46.0,0,44.2,5,6,Low,66.52,35344.0,0.0,0,3,24,17,3,3,1,16,2
2025-05-19,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,16967,Banjarmasin,2025-06-03,0.0,0,73.2,0,21.2,5,0,Low,52.72,16967.0,0.0,0,3,24,17,3,3,1,16,2
2025-05-20,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,63589,Tarakan,2025-06-03,0.0,0,47.6,0,79.5,5,1,High,87.69999999999999,63589.0,0.0,0,3,24,17,3,3,4,16,1
2025-05-21,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Tarakan,2025-06-03,0.0,0,42.1,0,0.0,5,2,,40.0,0.0,0.0,0,5,24,17,3,1,4,16,4
2025-05-22,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,63089,Balikpapan,2025-05-24,0.0,0,27.0,2116,78.9,5,3,High,87.34,63089.0,75.57142857142857,0,2,24,17,3,2,0,6,1
2025-05-23,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,64099,Banjarmasin,2025-05-26,0.0,0,57.4,4658,80.1,5,4,High,88.06,64099.0,79.76027397260275,0,2,24,17,3,2,1,8,1
2025-05-24,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,42631,Balikpapan,2025-05-31,0.0,0,22.2,720,53.3,5,5,Medium,71.97999999999999,42631.0,31.03448275862069,0,2,24,17,3,2,0,13,3
2025-05-25,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Tarakan,2025-06-03,0.0,0,53.3,0,0.0,5,6,,40.0,0.0,0.0,0,4,24,17,3,5,4,16,4
2025-05-26,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,64783,Samarinda,2025-05-30,0.0,0,57.9,4998,81.0,5,0,High,88.6,64783.0,84.85568760611206,0,2,24,17,3,2,3,12,1
2025-05-27,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Balikpapan,2025-06-03,0.0,0,54.7,0,0.0,5,1,,40.0,0.0,0.0,0,5,24,17,3,1,0,16,4
2025-05-28,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Banjarmasin,2025-06-03,0.0,0,56.8,0,0.0,5,2,,40.0,0.0,0.0,0,5,24,17,3,1,1,16,4
2025-05-29,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,47.0,0,0.0,5,3,,40.0,0.0,0.0,0,4,24,17,3,5,2,16,4
2025-05-30,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Tarakan,2025-06-03,0.0,0,59.1,0,0.0,5,4,,40.0,0.0,0.0,0,4,24,17,3,5,4,16,4
2025-05-31,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,72964,Banjarmasin,2025-06-09,0.0,0,51.4,778,91.2,5,5,Full,94.72,72964.0,14.84732824427481,0,2,24,17,3,2,1,22,0
2025-06-01,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,67561,Muara Jawa,2025-06-03,0.0,0,75.0,0,84.5,6,6,High,90.69999999999999,67561.0,0.0,0,3,24,17,3,3,2,16,1
2025-06-02,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Banjarmasin,2025-06-03,0.0,0,58.4,0,0.0,6,0,,40.0,0.0,0.0,0,4,24,17,3,5,1,16,4
2025-06-03,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,20221,Tarakan,2025-06-09,0.0,0,31.6,1518,25.3,6,1,Low,55.18,20221.0,46.56441717791411,0,2,24,17,3,2,4,22,2
2025-06-04,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Banjarmasin,2025-06-03,0.0,0,50.6,0,0.0,6,2,,40.0,0.0,0.0,0,5,24,17,3,1,1,16,4
2025-06-05,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Banjarmasin,2025-06-03,30.9,7655,22.5,0,0.0,6,3,,33.86175928153315,0.0,0.0,0,1,24,17,3,0,1,16,4
2025-06-06,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,7583,Balikpapan,2025-06-03,0.0,0,73.8,0,9.5,6,4,Low,45.7,7583.0,0.0,0,3,24,17,3,3,0,16,2
2025-06-07,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,78.9,0,0.0,6,5,,40.0,0.0,0.0,0,4,24,17,3,5,0,16,4
2025-06-08,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,29.9,0,0.0,6,6,,40.0,0.0,0.0,0,4,24,17,3,5,0,16,4
2025-06-09,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,61679,Banjarmasin,2025-06-14,0.0,0,69.1,3620,77.1,6,0,High,86.25999999999999,61679.0,51.64051355206848,0,2,24,17,3,2,1,27,1
2025-06-10,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Tarakan,2025-06-03,0.0,0,46.2,0,0.0,6,1,,40.0,0.0,0.0,0,5,24,17,3,1,4,16,4
2025-06-11,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Balikpapan,2025-06-03,35.0,43451,68.3,0,0.0,6,2,,5.15836741239676,0.0,0.0,0,1,24,17,3,0,0,16,4
2025-06-12,VSL-025,MV Coal Carrier 25,Panamax,80000,Maintenance,0,Balikpapan,2025-06-03,0.0,0,51.3,0,0.0,6,3,,40.0,0.0,0.0,0,0,24,17,3,4,0,16,4
2025-06-13,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,18018,Muara Jawa,2025-06-16,0.0,0,62.3,3128,22.5,6,4,Low,53.5,18018.0,49.41548183254345,0,2,24,17,3,2,2,29,2
2025-06-14,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Samarinda,2025-06-03,0.0,0,44.9,0,0.0,6,5,,40.0,0.0,0.0,0,4,24,17,3,5,3,16,4
2025-06-15,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,51750,Muara Jawa,2025-06-03,0.0,0,31.3,0,64.7,6,6,Medium,78.82,51750.0,0.0,0,3,24,17,3,3,2,16,3
2025-06-16,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,56919,Balikpapan,2025-06-17,0.0,0,33.9,4999,71.1,6,0,Medium,82.66,56919.0,143.2378223495702,0,2,24,17,3,2,0,30,3
2025-06-17,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,53625,Tarakan,2025-06-03,0.0,0,32.8,0,67.0,6,1,Medium,80.19999999999999,53625.0,0.0,0,3,24,17,3,3,4,16,3
2025-06-18,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,11955,Balikpapan,2025-06-23,0.0,0,68.9,4518,14.9,6,2,Low,48.94,11955.0,64.63519313304721,0,2,24,17,3,2,0,36,2
2025-06-19,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Balikpapan,2025-06-03,29.7,8272,71.8,0,0.0,6,3,,33.36701146660252,0.0,0.0,0,1,24,17,3,0,0,16,4
2025-06-20,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,48555,Balikpapan,2025-06-03,0.0,0,33.7,0,60.7,6,4,Medium,76.42,48555.0,0.0,0,3,24,17,3,3,0,16,3
2025-06-21,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,15164,Tarakan,2025-06-03,0.0,0,50.9,0,19.0,6,5,Low,51.4,15164.0,0.0,0,3,24,17,3,3,4,16,2
2025-06-22,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Banjarmasin,2025-06-03,0.0,0,68.7,0,0.0,6,6,,40.0,0.0,0.0,0,4,24,17,3,5,1,16,4
2025-06-23,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Samarinda,2025-06-03,35.3,46454,30.0,0,0.0,6,0,,2.7503808836500676,0.0,0.0,0,1,24,17,3,0,3,16,4
2025-06-24,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,6714,Balikpapan,2025-06-30,0.0,0,76.8,3247,8.4,6,1,Low,45.04,6714.0,41.735218508997434,0,2,24,17,3,2,0,43,2
2025-06-25,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Muara Jawa,2025-06-03,0.0,0,39.5,0,0.0,6,2,,40.0,0.0,0.0,0,5,24,17,3,1,2,16,4
2025-06-26,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Muara Jawa,2025-06-03,0.0,0,50.1,0,0.0,6,3,,40.0,0.0,0.0,0,5,24,17,3,1,2,16,4
2025-06-27,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,22151,Banjarmasin,2025-07-04,0.0,0,53.9,2190,27.7,6,4,Low,56.62,22151.0,39.89071038251366,0,2,24,17,3,2,1,47,2
2025-06-28,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,54334,Samarinda,2025-06-03,0.0,0,65.9,0,67.9,6,5,Medium,80.74000000000001,54334.0,0.0,0,3,24,17,3,3,3,16,3
2025-06-29,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Samarinda,2025-06-03,0.0,0,58.6,0,0.0,6,6,,40.0,0.0,0.0,0,4,24,17,3,5,3,16,4
2025-06-30,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,23519,Banjarmasin,2025-06-03,0.0,0,57.7,0,29.4,6,0,Low,57.64,23519.0,0.0,0,3,24,17,3,3,1,16,2
2025-07-01,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Tarakan,2025-06-03,33.1,5136,62.1,0,0.0,7,1,,35.8816454173683,0.0,0.0,0,1,24,17,3,0,4,16,4
2025-07-02,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Tarakan,2025-06-03,0.0,0,56.9,0,0.0,7,2,,40.0,0.0,0.0,0,4,24,17,3,5,4,16,4
2025-07-03,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,9825,Banjarmasin,2025-07-11,0.0,0,43.7,1294,12.3,7,3,Low,47.38,9825.0,28.948545861297536,0,2,24,17,3,2,1,54,2
2025-07-04,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Banjarmasin,2025-06-03,15.0,8316,34.6,0,0.0,7,4,,33.331729612701466,0.0,0.0,0,1,24,17,3,0,1,16,4
2025-07-05,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,25482,Balikpapan,2025-06-03,0.0,0,63.1,0,31.9,7,5,Low,59.14,25482.0,0.0,0,3,24,17,3,3,0,16,2
2025-07-06,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,78682,Balikpapan,2025-06-03,0.0,0,23.5,0,98.4,7,6,Full,99.03999999999999,78682.0,0.0,0,3,24,17,3,3,0,16,0
2025-07-07,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Balikpapan,2025-06-03,22.5,24088,23.3,0,0.0,7,0,,20.68478870980675,0.0,0.0,0,1,24,17,3,0,0,16,4
2025-07-08,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Muara Jawa,2025-06-03,0.0,0,32.5,0,0.0,7,1,,40.0,0.0,0.0,0,5,24,17,3,1,2,16,4
2025-07-09,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,34409,Tarakan,2025-07-11,0.0,0,50.1,4096,43.0,7,2,Low,65.8,34409.0,80.15655577299412,0,2,24,17,3,2,4,54,2
2025-07-10,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Samarinda,2025-06-03,0.0,0,49.6,0,0.0,7,3,,40.0,0.0,0.0,0,4,24,17,3,5,3,16,4
2025-07-11,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Samarinda,2025-06-03,45.4,24082,35.7,0,0.0,7,4,,20.68959987170235,0.0,0.0,1,1,24,17,3,0,3,16,4
2025-07-12,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,64586,Tarakan,2025-06-03,0.0,0,42.5,0,80.7,7,5,High,88.42,64586.0,0.0,0,3,24,17,3,3,4,16,1
2025-07-13,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,57852,Tarakan,2025-07-18,0.0,0,68.2,3617,72.3,7,6,Medium,83.38,57852.0,52.26878612716763,0,2,24,17,3,2,4,61,3
2025-07-14,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Banjarmasin,2025-06-03,0.0,0,50.3,0,0.0,7,0,,40.0,0.0,0.0,0,5,24,17,3,1,1,16,4
2025-07-15,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,21788,Tarakan,2025-06-03,0.0,0,35.3,0,27.2,7,1,Low,56.32,21788.0,0.0,0,3,24,17,3,3,4,16,2
2025-07-16,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,13068,Banjarmasin,2025-07-18,0.0,0,45.8,954,16.3,7,2,Low,49.78,13068.0,20.384615384615387,0,2,24,17,3,2,1,61,2
2025-07-17,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Samarinda,2025-06-03,15.3,38133,33.1,0,0.0,7,3,,9.422660572528265,0.0,0.0,0,1,24,17,3,0,3,16,4
2025-07-18,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,16623,Banjarmasin,2025-07-27,0.0,0,72.6,4880,20.8,7,4,Low,52.480000000000004,16623.0,66.30434782608697,0,2,24,17,3,2,1,70,2
2025-07-19,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Samarinda,2025-06-03,0.0,0,42.4,0,0.0,7,5,,40.0,0.0,0.0,0,4,24,17,3,5,3,16,4
2025-07-20,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,58.0,0,0.0,7,6,,40.0,0.0,0.0,0,4,24,17,3,5,2,16,4
2025-07-21,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,57999,Muara Jawa,2025-07-24,0.0,0,50.4,2051,72.5,7,0,Medium,83.5,57999.0,39.902723735408564,0,2,24,17,3,2,2,67,3
2025-07-22,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,51.7,0,0.0,7,1,,40.0,0.0,0.0,0,4,24,17,3,5,2,16,4
2025-07-23,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Banjarmasin,2025-06-03,0.0,0,51.6,0,0.0,7,2,,40.0,0.0,0.0,0,4,24,17,3,5,1,16,4
2025-07-24,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,8308,Banjarmasin,2025-06-03,0.0,0,42.1,0,10.4,7,3,Low,46.24,8308.0,0.0,0,3,24,17,3,3,1,16,2
2025-07-25,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,4714,Samarinda,2025-06-03,0.0,0,25.5,0,5.9,7,4,Low,43.54,4714.0,0.0,0,3,24,17,3,3,3,16,2
2025-07-26,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Samarinda,2025-06-03,35.3,39529,44.8,0,0.0,7,5,,8.303263571485848,0.0,0.0,0,1,24,17,3,0,3,16,4
2025-07-27,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Balikpapan,2025-06-03,26.0,14358,62.2,0,0.0,7,6,,28.486889583834497,0.0,0.0,0,1,24,17,3,0,0,16,4
2025-07-28,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Banjarmasin,2025-06-03,0.0,0,49.7,0,0.0,7,0,,40.0,0.0,0.0,0,5,24,17,3,1,1,16,4
2025-07-29,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,11356,Balikpapan,2025-08-04,0.0,0,72.7,3759,14.2,7,1,Low,48.519999999999996,11356.0,51.00407055630936,0,2,24,17,3,2,0,78,2
2025-07-30,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,1943,Banjarmasin,2025-08-06,0.0,0,28.6,3210,2.4,7,2,Low,41.44,1943.0,108.44594594594594,0,2,24,17,3,2,1,80,2
2025-07-31,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Banjarmasin,2025-06-03,0.0,0,74.1,0,0.0,7,3,,40.0,0.0,0.0,0,5,24,17,3,1,1,16,4
2025-08-01,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,35402,Balikpapan,2025-08-02,0.0,0,59.1,4511,44.3,8,4,Low,66.58,35402.0,75.05823627287853,0,2,24,17,3,2,0,76,2
2025-08-02,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,10683,Tarakan,2025-08-03,0.0,0,30.4,3819,13.4,8,5,Low,48.04,10683.0,121.62420382165605,0,2,24,17,3,2,4,77,2
2025-08-03,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Samarinda,2025-06-03,0.0,0,51.1,0,0.0,8,6,,40.0,0.0,0.0,0,5,24,17,3,1,3,16,4
2025-08-04,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,42.4,0,0.0,8,0,,40.0,0.0,0.0,0,4,24,17,3,5,2,16,4
2025-08-05,VSL-025,MV Coal Carrier 25,Panamax,80000,In Transit,47408,Samarinda,2025-08-06,0.0,0,51.8,518,59.3,8,1,Medium,75.58,47408.0,9.81060606060606,0,2,24,17,3,2,3,80,3
2025-08-06,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,67.3,0,0.0,8,2,,40.0,0.0,0.0,0,4,24,17,3,5,2,16,4
2025-08-07,VSL-025,MV Coal Carrier 25,Panamax,80000,Maintenance,0,Banjarmasin,2025-06-03,0.0,0,50.7,0,0.0,8,3,,40.0,0.0,0.0,0,0,24,17,3,4,1,16,4
2025-08-08,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Tarakan,2025-06-03,0.0,0,21.9,0,0.0,8,4,,40.0,0.0,0.0,0,5,24,17,3,1,4,16,4
2025-08-09,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Tarakan,2025-06-03,0.0,0,74.5,0,0.0,8,5,,40.0,0.0,0.0,0,5,24,17,3,1,4,16,4
2025-08-10,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,61407,Samarinda,2025-06-03,0.0,0,70.3,0,76.8,8,6,High,86.08,61407.0,0.0,0,3,24,17,3,3,3,16,1
2025-08-11,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,55.7,0,0.0,8,0,,40.0,0.0,0.0,0,4,24,17,3,5,0,16,4
2025-08-12,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Tarakan,2025-06-03,0.0,0,38.6,0,0.0,8,1,,40.0,0.0,0.0,0,5,24,17,3,1,4,16,4
2025-08-13,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,71.0,0,0.0,8,2,,40.0,0.0,0.0,0,4,24,17,3,5,2,16,4
2025-08-14,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Tarakan,2025-06-03,0.0,0,42.6,0,0.0,8,3,,40.0,0.0,0.0,0,4,24,17,3,5,4,16,4
2025-08-15,VSL-025,MV Coal Carrier 25,Panamax,80000,Available,0,Muara Jawa,2025-06-03,0.0,0,68.4,0,0.0,8,4,,40.0,0.0,0.0,0,5,24,17,3,1,2,16,4
2025-08-16,VSL-025,MV Coal Carrier 25,Panamax,80000,Maintenance,0,Balikpapan,2025-06-03,0.0,0,42.6,0,0.0,8,5,,40.0,0.0,0.0,0,0,24,17,3,4,0,16,4
2025-08-17,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Balikpapan,2025-06-03,28.4,11055,77.3,0,0.0,8,6,,31.135434207361076,0.0,0.0,0,1,24,17,3,0,0,16,4
2025-08-18,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Balikpapan,2025-06-03,0.0,0,27.1,0,0.0,8,0,,40.0,0.0,0.0,0,4,24,17,3,5,0,16,4
2025-08-19,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Banjarmasin,2025-06-03,0.0,0,26.1,0,0.0,8,1,,40.0,0.0,0.0,0,4,24,17,3,5,1,16,4
2025-08-20,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,17565,Banjarmasin,2025-06-03,0.0,0,43.6,0,22.0,8,2,Low,53.2,17565.0,0.0,0,3,24,17,3,3,1,16,2
2025-08-21,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Samarinda,2025-06-03,37.8,30262,32.8,0,0.0,8,3,,15.734103119236629,0.0,0.0,1,1,24,17,3,0,3,16,4
2025-08-22,VSL-025,MV Coal Carrier 25,Panamax,80000,Maintenance,0,Tarakan,2025-06-03,0.0,0,21.0,0,0.0,8,4,,40.0,0.0,0.0,0,0,24,17,3,4,4,16,4
2025-08-23,VSL-025,MV Coal Carrier 25,Panamax,80000,At Port,0,Samarinda,2025-06-03,45.7,7807,29.4,0,0.0,8,5,,33.73987651351135,0.0,0.0,1,1,24,17,3,0,3,16,4
2025-08-24,VSL-025,MV Coal Carrier 25,Panamax,80000,Loading,58414,Tarakan,2025-06-03,0.0,0,79.3,0,73.0,8,6,Medium,83.8,58414.0,0.0,0,3,24,17,3,3,4,16,3
2025-08-25,VSL-025,MV Coal Carrier 25,Panamax,80000,Scheduled,0,Muara Jawa,2025-06-03,0.0,0,55.5,0,0.0,8,0,,40.0,0.0,0.0,0,4,24,17,3,5,2,16,4
