date,vessel_id,vessel_name,vessel_type,capacity_ton,status,current_load_ton,port_location,eta_port,berthing_time_hours,demurrage_cost_usd,fuel_consumption_ton,distance_nm,utilization_pct,month,day_of_week,utilization_category,vessel_efficiency,loading_rate_tph,fuel_efficiency_nm_per_ton,port_congestion,status_priority,vessel_id_encoded,vessel_name_encoded,vessel_type_encoded,status_encoded,port_location_encoded,eta_port_encoded,utilization_category_encoded
2025-10-30,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,In Transit,1.7954940968897033,Tarakan,2025-11-07,0.0,-0.3529948633464609,0.35453286891380614,-0.3692618680711478,2.1684087679757487,10,3,Full,1.9504878154187455,1.7954940968897033,-0.35881507269909707,-0.23119901553306169,-0.5769012422467917,20,13,3,2,4,173,0
2025-10-31,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,Scheduled,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.4933725336593616,-0.484496242427788,-0.714883548457204,10,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,20,13,3,5,4,16,4
2025-11-01,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,Loading,1.3600211816830285,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.31403796669635287,-0.484496242427788,1.6562450012409478,11,5,Medium,1.5208379003238444,1.3600211816830285,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,20,13,3,3,0,16,3
2025-11-02,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,Loading,1.5914779272357358,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.24710567831693253,-0.484496242427788,1.9281344082730023,11,6,High,1.7489236577199028,1.5914779272357358,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,20,13,3,3,2,16,1
2025-11-03,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.614857240311722,-0.484496242427788,-0.714883548457204,11,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,20,13,3,1,4,16,4
2025-11-04,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,In Transit,1.0512896353046375,Tarakan,2025-11-11,0.0,-0.3529948633464609,-0.2066107760994788,1.9743458382152235,1.2895104522209668,11,1,Medium,1.213187343836137,1.0512896353046375,1.6618548410110756,-0.23119901553306169,-0.5769012422467917,20,13,3,2,4,177,3
2025-11-05,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,In Transit,0.803288328156466,Banjarmasin,2025-11-10,0.0,-0.3529948633464609,1.621444809716997,2.0384497285858045,0.9954905120583961,11,2,Medium,0.9665364666520276,0.803288328156466,0.855912688118571,-0.23119901553306169,-0.5769012422467917,20,13,3,2,1,176,3
2025-11-06,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,29.7,2.299225063881743,-1.1090685969455871,-0.484496242427788,-0.714883548457204,11,3,,-1.4557620539331806,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,20,13,3,0,2,16,4
2025-11-07,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,Available,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-1.6065773956171596,-0.484496242427788,-0.714883548457204,11,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,20,13,3,1,2,16,4
2025-11-08,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,In Transit,0.5785162539554614,Banjarmasin,2025-11-14,0.0,-0.3529948633464609,-0.16611587388202548,0.529718880221052,0.7299241144922032,11,5,Low,0.7437550291954119,0.5785162539554614,0.41400381690201526,-0.23119901553306169,-0.5769012422467917,20,13,3,2,1,180,2
2025-11-09,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,18.2,4.394916717794222,-0.21239576213054367,-0.484496242427788,-0.714883548457204,11,6,,-2.2360342798099024,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,20,13,3,0,1,16,4
2025-11-10,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,Maintenance,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.0429462066105173,-0.484496242427788,-0.714883548457204,11,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,20,13,3,4,0,16,4
2025-11-11,VSL-021,MV Coal Carrier 21,Panamax,-0.15596016108093091,At Port,-0.6442104063412449,Tarakan,2025-06-03,17.2,2.9123962250905318,-0.15454590181989572,-0.484496242427788,-0.714883548457204,11,1,,-1.6840592015152631,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,20,13,3,0,4,16,4
2025-05-16,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,29.9,1.045846472284954,-1.1611334712251702,-0.484496242427788,-0.714883548457204,5,4,,-0.989101559434547,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,1,16,4
2025-05-17,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-1.1553484851941054,-0.484496242427788,-0.714883548457204,5,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,0,16,4
2025-05-18,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.9499100051140366,Tarakan,2025-05-23,0.0,-0.3529948633464609,-0.31652551068970985,2.8183803947612107,0.9196143984680553,5,6,Medium,0.9028846273787084,1.9499100051140366,2.5009976524214004,-0.23119901553306169,-0.5769012422467917,21,14,1,2,4,5,3
2025-05-19,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.9272464859892213,-0.484496242427788,-0.714883548457204,5,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-05-20,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,14.2,0.1462241351598097,1.7024346141519036,-0.484496242427788,-0.714883548457204,5,1,,-0.6541523210164939,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,1,16,4
2025-05-21,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.6636246725535976,-0.484496242427788,-0.714883548457204,5,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,2,16,4
2025-05-22,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Samarinda,2025-06-03,13.3,-0.2603670819683905,1.3379804941948215,-0.484496242427788,-0.714883548457204,5,3,,-0.5027694429970758,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,3,16,4
2025-05-23,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,31.6,2.0598969627671804,0.07106855339163125,-0.484496242427788,-0.714883548457204,5,4,,-1.3666549232048224,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,1,16,4
2025-05-24,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,21.4,2.0687503889420626,1.3148405500705629,-0.484496242427788,-0.714883548457204,5,5,,-1.3699512490432222,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,2,16,4
2025-05-25,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.2627592135157537,Banjarmasin,2025-05-29,0.0,-0.3529948633464609,0.585932310156398,-0.32728908270945767,0.48648825005652613,5,6,Low,0.5395387115268476,1.2627592135157537,-0.33628712389548143,-0.23119901553306169,-0.5769012422467917,21,14,1,2,1,11,2
2025-05-26,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Balikpapan,2025-06-03,42.1,2.484385428506971,-0.912379071889384,-0.484496242427788,-0.714883548457204,5,0,,-1.5247013416287483,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,0,16,4
2025-05-27,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.8462566815543139,-0.484496242427788,-0.714883548457204,5,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,4,16,4
2025-05-28,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,-0.6436087859195917,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.7363419469640828,-0.484496242427788,-0.714883548457204,5,2,,-0.46828207696736496,-0.6436087859195917,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,3,16,4
2025-05-29,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,3.3396197557762775,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.20082579006841392,-0.484496242427788,1.7985127142228368,5,3,High,1.6401850989613163,3.3396197557762775,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,3,16,1
2025-05-30,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,4.1692543172361045,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,1.3842603824433397,-0.484496242427788,2.32016099515643,5,4,Full,2.0777914939653828,4.1692543172361045,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,1,16,0
2025-05-31,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.7677544211127642,-0.484496242427788,-0.714883548457204,5,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,3,16,4
2025-06-01,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Maintenance,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.3264105221326918,-0.484496242427788,-0.714883548457204,6,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,21,14,1,4,0,16,4
2025-06-02,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,1.7008391505495926,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.4413076593797781,-0.484496242427788,0.7647006665544426,6,0,Low,0.7729287888623495,1.7008391505495926,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,0,16,2
2025-06-03,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Samarinda,2025-06-03,18.5,0.2742656212374096,-0.9413040020447081,-0.484496242427788,-0.714883548457204,6,1,,-0.7018249903998043,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,3,16,4
2025-06-04,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,-0.37090761812687845,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.02727620913647004,-0.484496242427788,-0.5410007881460063,6,2,Low,-0.32241327863267644,-0.37090761812687845,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,4,16,2
2025-06-05,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,2.4276634666202312,Tarakan,2025-06-10,0.0,-0.3529948633464609,0.9793113602688039,2.0613439751467264,1.2231188528294186,6,3,Medium,1.1574919844719835,2.4276634666202312,1.0809334403417423,-0.23119901553306169,-0.5769012422467917,21,14,1,2,4,23,3
2025-06-06,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,0.7262474908280919,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.021491223105405573,-0.484496242427788,0.1482072436329232,6,4,Low,0.255757594766635,0.7262474908280919,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,0,16,2
2025-06-07,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,1.8519795698115915,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.4958600776527186,-0.484496242427788,0.8595458085423686,6,5,Low,0.8524935879539978,1.8519795698115915,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,3,16,2
2025-06-08,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.7479119190262126,-0.484496242427788,-0.714883548457204,6,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,3,16,4
2025-06-09,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,0.37453350765825233,Balikpapan,2025-06-10,0.0,-0.3529948633464609,0.37767281303806566,2.77564446784749,-0.07309808767223763,6,0,Low,0.07010639688612233,0.37453350765825233,1.8590659978711357,-0.23119901553306169,-0.5769012422467917,21,14,1,2,0,23,2
2025-06-10,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.8466652560869878,Balikpapan,2025-06-15,0.0,-0.3529948633464609,0.5222974638146856,1.2569927793063376,0.8563843038094379,6,1,Low,0.8498414279842761,1.8466652560869878,0.7367779000554614,-0.23119901553306169,-0.5769012422467917,21,14,1,2,0,28,2
2025-06-11,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-0.5190000217769777,-0.484496242427788,-0.714883548457204,6,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-06-12,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,3.7723853790855126,Samarinda,2025-06-18,0.0,-0.3529948633464609,-1.143778513131976,3.158741526966916,2.070402121254891,6,3,High,1.8682708563573749,3.7723853790855126,4.281866464856152,-0.23119901553306169,-0.5769012422467917,21,14,1,2,3,31,1
2025-06-13,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,2.572988221806249,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.892536569802832,-0.484496242427788,1.314802490084414,6,4,Medium,1.2344046235939106,2.572988221806249,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,1,16,3
2025-06-14,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,32.5,3.160482554249063,-0.015706237074340695,-0.484496242427788,-0.714883548457204,6,5,,-1.7764272137181674,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,1,16,4
2025-06-15,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,0.11747447082852357,Balikpapan,2025-06-23,0.0,-0.3529948633464609,0.7594818910883419,1.8125598291847087,-0.234334829051712,6,6,Low,-0.06515376156968,0.11747447082852357,1.0133757589314387,-0.23119901553306169,-0.5769012422467917,21,14,1,2,0,36,2
2025-06-16,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,4.296296496275215,Banjarmasin,2025-06-18,0.0,-0.3529948633464609,1.6735096839965795,3.0900587872841503,2.399198613479702,6,0,Full,2.144095493208423,4.296296496275215,1.3757108823873707,-0.23119901553306169,-0.5769012422467917,21,14,1,2,1,31,0
2025-06-17,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-1.1090685969455871,-0.484496242427788,-0.714883548457204,6,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,0,16,4
2025-06-18,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Tarakan,2025-06-03,37.2,1.1806470256573567,-0.5594949239944315,-0.484496242427788,-0.714883548457204,6,2,,-1.0392907786514745,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,4,16,4
2025-06-19,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,0.19027054184856637,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-1.2594782337532717,-0.484496242427788,-0.19007376279067978,6,3,Low,-0.028023521993577286,0.19027054184856637,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,0,16,2
2025-06-20,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,0.8899216688745335,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.476017575566167,-0.484496242427788,0.2525368998196419,6,4,Low,0.34327887376744837,0.8899216688745335,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,3,16,2
2025-06-21,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Tarakan,2025-06-03,24.8,1.6178920409394508,-0.2760306084722565,-0.484496242427788,-0.714883548457204,6,5,,-1.2020867418318044,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,4,16,4
2025-06-22,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,42.5,1.0736443265114666,1.7082196001829688,-0.484496242427788,-0.714883548457204,6,6,,-0.9994513136798456,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,1,16,4
2025-06-23,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.6032872682495927,-0.484496242427788,-0.714883548457204,6,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,4,16,4
2025-06-24,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Maintenance,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.505745089095701,-0.484496242427788,-0.714883548457204,6,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,21,14,1,4,4,16,4
2025-06-25,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,18.7,1.4230214669611259,-0.8660991836408655,-0.484496242427788,-0.714883548457204,6,2,,-1.129532129023153,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,2,16,4
2025-06-26,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.921461499958156,-0.484496242427788,-0.714883548457204,6,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,0,16,4
2025-06-27,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,42.3,1.7033799624990678,1.1644309132628776,-0.484496242427788,-0.714883548457204,6,4,,-1.2339157805724827,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,1,16,4
2025-06-28,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,0.9746498782573657,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-1.675997227989937,-0.484496242427788,0.30628248027946653,6,5,Low,0.38836559325271564,0.9746498782573657,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,2,16,2
2025-06-29,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,40.0,2.9519034494193077,0.2966830086031582,-0.484496242427788,-0.714883548457204,6,6,,-1.6987686125145742,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,2,16,4
2025-06-30,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Maintenance,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,1.3379804941948215,-0.484496242427788,-0.714883548457204,6,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,21,14,1,4,2,16,4
2025-07-01,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,0.9782930241440436,Balikpapan,2025-07-10,0.0,-0.3529948633464609,-1.5892224375239652,1.5363025873495846,0.30944398501239745,7,1,Low,0.3910177532224373,0.9782930241440436,3.029831111451267,-0.23119901553306169,-0.5769012422467917,21,14,1,2,0,53,2
2025-07-02,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.5685773520632038,-0.484496242427788,-0.714883548457204,7,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,4,16,4
2025-07-03,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,0.74473060711555,Tarakan,2025-07-10,0.0,-0.3529948633464609,1.2512057037288495,2.214735427104903,0.16085326256464663,7,3,Low,0.26636623464552156,0.74473060711555,1.068458538547094,-0.23119901553306169,-0.5769012422467917,21,14,1,2,4,53,2
2025-07-04,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Maintenance,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.09999348354695523,-0.484496242427788,-0.714883548457204,7,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,21,14,1,4,0,16,4
2025-07-05,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-0.4437952033731355,-0.484496242427788,-0.714883548457204,7,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,1,16,4
2025-07-06,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,43.7,4.310285579412819,0.476017575566167,-0.484496242427788,-0.714883548457204,7,6,,-2.2045242403439076,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,2,16,4
2025-07-07,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,-0.0019806062264043603,Balikpapan,2025-07-13,0.0,-0.3529948633464609,-0.5421399659012373,3.043507152610276,-0.3102109426420528,7,0,Low,-0.1288056008429986,-0.0019806062264043603,2.9946734687113508,-0.23119901553306169,-0.5769012422467917,21,14,1,2,0,56,2
2025-07-08,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,4.087968713599399,Samarinda,2025-07-12,0.0,-0.3529948633464609,0.04792860926737214,-0.006769630856551127,2.2695769194295363,7,1,Full,2.0353569344498372,4.087968713599399,-0.06673722509146204,-0.23119901553306169,-0.5769012422467917,21,14,1,2,3,55,0
2025-07-09,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,22.9,1.861884850468736,-0.5999898262118851,-0.484496242427788,-0.714883548457204,7,2,,-1.2929306463889971,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,1,16,4
2025-07-10,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.972069690644931,Banjarmasin,2025-07-11,0.0,-0.3529948633464609,0.17519830195079783,0.18172633249503914,0.9354219221327097,7,3,Medium,0.9161454272273164,1.972069690644931,0.0596380639458499,-0.23119901553306169,-0.5769012422467917,21,14,1,2,1,54,3
2025-07-11,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,29.9,1.0356602722772938,-1.3693929683435029,-0.484496242427788,-0.714883548457204,7,4,,-0.9853090125021945,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,1,16,4
2025-07-12,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,1.3090555640394974,-0.484496242427788,-0.714883548457204,7,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,1,16,4
2025-07-13,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.9619564021756097,-0.484496242427788,-0.714883548457204,7,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-07-14,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-1.6007924095860948,-0.484496242427788,-0.714883548457204,7,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-07-15,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Maintenance,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.363607982312438,-0.484496242427788,-0.714883548457204,7,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,21,14,1,4,3,16,4
2025-07-16,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.5776524654618356,-0.484496242427788,-0.714883548457204,7,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,3,16,4
2025-07-17,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Maintenance,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,1.580949907499543,-0.484496242427788,-0.714883548457204,7,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,21,14,1,4,1,16,4
2025-07-18,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.533867435876815,-0.484496242427788,-0.714883548457204,7,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,4,16,4
2025-07-19,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.7619694350816993,-0.484496242427788,-0.714883548457204,7,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,2,16,4
