date,road_id,road_type,length_km,condition_status,average_speed_kmh,dust_level,gradient_pct,width_m,traffic_volume_trucks,maintenance_work,maintenance_priority,quality_score,safety_score,traffic_density,days_since_maintenance,maintenance_urgency,road_capacity,capacity_utilization,road_id_encoded,road_type_encoded,condition_status_encoded,dust_level_encoded,maintenance_work_encoded,high_priority
2025-11-07,RD-084,Main Haul Road,4.38,Excellent,23,High,-8.5,22.2,187,No,1,100,77.73132530120482,42.69406392694064,5.0,58.33333333333333,22.364279999999997,150.0,83,0,1,0,0,0
2025-11-08,RD-084,Main Haul Road,4.38,Excellent,39,Medium,-8.5,22.2,196,No,1,100,77.73132530120482,44.74885844748859,6.0,60.0,37.922039999999996,150.0,83,0,1,2,0,0
2025-11-09,RD-084,Main Haul Road,4.38,Excellent,23,Low,-8.5,22.2,119,No,1,100,77.73132530120482,27.168949771689498,7.0,61.666666666666664,22.364279999999997,150.0,83,0,1,1,0,0
2025-11-10,RD-084,Main Haul Road,4.38,Excellent,25,Low,-8.5,22.2,169,No,1,100,77.73132530120482,38.58447488584475,8.0,63.333333333333336,24.309,150.0,83,0,1,1,0,0
2025-11-11,RD-084,Main Haul Road,4.38,Excellent,58,High,-8.5,22.2,88,No,1,100,77.73132530120482,20.091324200913242,9.0,65.0,56.39687999999999,150.0,83,0,1,0,0,0
2025-11-12,RD-084,Main Haul Road,4.38,Excellent,26,Low,-8.5,22.2,263,No,1,100,77.73132530120482,60.045662100456624,10.0,66.66666666666666,25.28136,150.0,83,0,1,1,0,0
2025-05-17,RD-085,Secondary Road,4.89,Excellent,18,High,4.8,22.5,122,No,1,100,80.1922891566265,24.948875255623722,30.0,100.0,19.804499999999997,150.0,84,3,1,0,0,0
2025-05-18,RD-085,Secondary Road,4.89,Excellent,21,Low,4.8,22.5,206,No,1,100,80.1922891566265,42.126789366053174,30.0,100.0,23.10525,150.0,84,3,1,1,0,0
2025-05-19,RD-085,Secondary Road,4.89,Good,38,Medium,4.8,22.5,76,No,2,80,70.1922891566265,15.541922290388548,30.0,90.0,33.4476,150.0,84,3,3,2,0,0
2025-05-20,RD-085,Secondary Road,4.89,Good,51,Medium,4.8,22.5,291,No,2,80,70.1922891566265,59.50920245398773,30.0,90.0,44.89019999999999,150.0,84,3,3,2,0,0
2025-05-21,RD-085,Secondary Road,4.89,Good,43,Medium,4.8,22.5,157,No,2,80,70.1922891566265,32.10633946830266,30.0,90.0,37.8486,150.0,84,3,3,2,0,0
2025-05-22,RD-085,Secondary Road,4.89,Good,45,Medium,4.8,22.5,202,No,2,80,70.1922891566265,41.308793456032724,30.0,90.0,39.608999999999995,150.0,84,3,3,2,0,0
2025-05-23,RD-085,Secondary Road,4.89,Good,34,High,4.8,22.5,176,No,2,80,70.1922891566265,35.991820040899796,30.0,90.0,29.9268,150.0,84,3,3,0,0,0
2025-05-24,RD-085,Secondary Road,4.89,Good,40,Medium,4.8,22.5,186,No,2,80,70.1922891566265,38.036809815950924,30.0,90.0,35.208,150.0,84,3,3,2,0,0
2025-05-25,RD-085,Secondary Road,4.89,Good,15,High,4.8,22.5,256,No,2,80,70.1922891566265,52.351738241308794,30.0,90.0,13.202999999999998,150.0,84,3,3,0,0,0
2025-05-26,RD-085,Secondary Road,4.89,Fair,47,Medium,4.8,22.5,273,No,3,60,60.1922891566265,55.82822085889571,30.0,80.0,31.02705,150.0,84,3,2,2,0,0
2025-05-27,RD-085,Secondary Road,4.89,Fair,31,High,4.8,22.5,138,No,3,60,60.1922891566265,28.220858895705522,30.0,80.0,20.464650000000002,150.0,84,3,2,0,0,0
2025-05-28,RD-085,Secondary Road,4.89,Fair,37,High,4.8,22.5,112,No,3,60,60.1922891566265,22.903885480572598,30.0,80.0,24.425549999999998,150.0,84,3,2,0,0,0
2025-05-29,RD-085,Secondary Road,4.89,Fair,43,High,4.8,22.5,93,No,3,60,60.1922891566265,19.018404907975462,30.0,80.0,28.38645,150.0,84,3,2,0,0,0
2025-05-30,RD-085,Secondary Road,4.89,Fair,53,High,4.8,22.5,217,No,3,60,60.1922891566265,44.37627811860941,30.0,80.0,34.98794999999999,150.0,84,3,2,0,0,0
2025-05-31,RD-085,Secondary Road,4.89,Fair,20,Medium,4.8,22.5,150,No,3,60,60.1922891566265,30.67484662576687,30.0,80.0,13.203,150.0,84,3,2,2,0,0
2025-06-01,RD-085,Secondary Road,4.89,Fair,42,Low,4.8,22.5,194,No,3,60,60.1922891566265,39.672801635991824,30.0,80.0,27.726300000000002,150.0,84,3,2,1,0,0
2025-06-02,RD-085,Secondary Road,4.89,Fair,53,High,4.8,22.5,194,No,3,60,60.1922891566265,39.672801635991824,30.0,80.0,34.98794999999999,150.0,84,3,2,0,0,0
2025-06-03,RD-085,Secondary Road,4.89,Fair,36,Medium,4.8,22.5,94,No,3,60,60.1922891566265,19.222903885480573,30.0,80.0,23.765399999999996,150.0,84,3,2,2,0,0
2025-06-04,RD-085,Secondary Road,4.89,Fair,15,Low,4.8,22.5,115,No,3,60,60.1922891566265,23.517382413087937,30.0,80.0,9.902249999999999,150.0,84,3,2,1,0,0
2025-06-05,RD-085,Secondary Road,4.89,Fair,41,Medium,4.8,22.5,136,No,3,60,60.1922891566265,27.811860940695297,30.0,80.0,27.066149999999997,150.0,84,3,2,2,0,0
2025-06-06,RD-085,Secondary Road,4.89,Poor,21,Medium,4.8,22.5,66,No,4,40,50.1922891566265,13.496932515337424,30.0,70.0,9.2421,150.0,84,3,4,2,0,1
2025-06-07,RD-085,Secondary Road,4.89,Poor,21,Low,4.8,22.5,284,No,4,40,50.1922891566265,58.077709611451944,30.0,70.0,9.2421,150.0,84,3,4,1,0,1
2025-06-08,RD-085,Secondary Road,4.89,Poor,14,Low,4.8,22.5,217,No,4,40,50.1922891566265,44.37627811860941,30.0,70.0,6.1613999999999995,150.0,84,3,4,1,0,1
2025-06-09,RD-085,Secondary Road,4.89,Poor,16,High,4.8,22.5,158,No,4,40,50.1922891566265,32.310838445807775,30.0,70.0,7.0416,150.0,84,3,4,0,0,1
2025-06-10,RD-085,Secondary Road,4.89,Poor,19,Medium,4.8,22.5,62,No,4,40,50.1922891566265,12.678936605316974,30.0,70.0,8.3619,150.0,84,3,4,2,0,1
2025-06-11,RD-085,Secondary Road,4.89,Critical,17,Medium,4.8,22.5,89,No,5,20,40.1922891566265,18.200408997955012,30.0,60.0,3.74085,150.0,84,3,0,2,0,1
2025-06-12,RD-085,Secondary Road,4.89,Critical,23,Medium,4.8,22.5,147,No,5,20,40.1922891566265,30.061349693251536,30.0,60.0,5.0611500000000005,150.0,84,3,0,2,0,1
2025-06-13,RD-085,Secondary Road,4.89,Critical,11,Medium,4.8,22.5,293,No,5,20,40.1922891566265,59.91820040899796,30.0,60.0,2.42055,150.0,84,3,0,2,0,1
2025-06-14,RD-085,Secondary Road,4.89,Critical,11,Medium,4.8,22.5,147,No,5,20,40.1922891566265,30.061349693251536,30.0,60.0,2.42055,150.0,84,3,0,2,0,1
2025-06-15,RD-085,Secondary Road,4.89,Critical,24,Low,4.8,22.5,260,No,5,20,40.1922891566265,53.169734151329244,30.0,60.0,5.281199999999999,150.0,84,3,0,1,0,1
2025-06-16,RD-085,Secondary Road,4.89,Critical,23,High,4.8,22.5,95,No,5,20,40.1922891566265,19.427402862985687,30.0,60.0,5.0611500000000005,150.0,84,3,0,0,0,1
2025-06-17,RD-085,Secondary Road,4.89,Critical,25,Low,4.8,22.5,105,No,5,20,40.1922891566265,21.472392638036812,30.0,60.0,5.501249999999999,150.0,84,3,0,1,0,1
2025-06-18,RD-085,Secondary Road,4.89,Critical,29,High,4.8,22.5,160,No,5,20,40.1922891566265,32.719836400818,30.0,60.0,6.38145,150.0,84,3,0,0,0,1
2025-06-19,RD-085,Secondary Road,4.89,Critical,17,Low,4.8,22.5,175,No,5,20,40.1922891566265,35.787321063394685,30.0,60.0,3.74085,150.0,84,3,0,1,0,1
2025-06-20,RD-085,Secondary Road,4.89,Critical,17,Low,4.8,22.5,59,No,5,20,40.1922891566265,12.065439672801636,30.0,60.0,3.74085,150.0,84,3,0,1,0,1
2025-06-21,RD-085,Secondary Road,4.89,Critical,28,Medium,4.8,22.5,227,No,5,20,40.1922891566265,46.421267893660534,30.0,60.0,6.1613999999999995,150.0,84,3,0,2,0,1
2025-06-22,RD-085,Secondary Road,4.89,Good,33,High,4.8,22.5,248,No,2,80,70.1922891566265,50.715746421267895,30.0,90.0,29.046599999999994,150.0,84,3,3,0,0,0
2025-06-23,RD-085,Secondary Road,4.89,Good,38,Low,4.8,22.5,251,Yes,2,80,70.1922891566265,51.329243353783234,0.0,40.0,33.4476,150.0,84,3,3,1,1,0
2025-06-24,RD-085,Secondary Road,4.89,Good,44,Medium,4.8,22.5,206,No,2,80,70.1922891566265,42.126789366053174,1.0,41.666666666666664,38.7288,150.0,84,3,3,2,0,0
2025-06-25,RD-085,Secondary Road,4.89,Good,39,Low,4.8,22.5,155,No,2,80,70.1922891566265,31.697341513292436,2.0,43.333333333333336,34.327799999999996,150.0,84,3,3,1,0,0
2025-06-26,RD-085,Secondary Road,4.89,Good,22,Medium,4.8,22.5,124,No,2,80,70.1922891566265,25.357873210633947,3.0,45.0,19.3644,150.0,84,3,3,2,0,0
2025-06-27,RD-085,Secondary Road,4.89,Good,23,Low,4.8,22.5,145,No,2,80,70.1922891566265,29.65235173824131,4.0,46.666666666666664,20.244600000000002,150.0,84,3,3,1,0,0
2025-06-28,RD-085,Secondary Road,4.89,Good,26,Low,4.8,22.5,124,No,2,80,70.1922891566265,25.357873210633947,5.0,48.33333333333333,22.885199999999994,150.0,84,3,3,1,0,0
2025-06-29,RD-085,Secondary Road,4.89,Good,36,Medium,4.8,22.5,217,No,2,80,70.1922891566265,44.37627811860941,6.0,50.0,31.687199999999994,150.0,84,3,3,2,0,0
2025-06-30,RD-085,Secondary Road,4.89,Good,43,Medium,4.8,22.5,124,No,2,80,70.1922891566265,25.357873210633947,7.0,51.666666666666664,37.8486,150.0,84,3,3,2,0,0
2025-07-01,RD-085,Secondary Road,4.89,Good,30,High,4.8,22.5,246,No,2,80,70.1922891566265,50.30674846625767,8.0,53.333333333333336,26.405999999999995,150.0,84,3,3,0,0,0
2025-07-02,RD-085,Secondary Road,4.89,Good,52,Medium,4.8,22.5,55,No,2,80,70.1922891566265,11.247443762781186,9.0,55.0,45.77039999999999,117.59574431691841,84,3,3,2,0,0
2025-07-03,RD-085,Secondary Road,4.89,Good,43,Medium,4.8,22.5,295,No,2,80,70.1922891566265,60.32719836400818,10.0,56.666666666666664,37.8486,150.0,84,3,3,2,0,0
2025-07-04,RD-085,Secondary Road,4.89,Good,30,High,4.8,22.5,277,No,2,80,70.1922891566265,56.64621676891616,11.0,58.33333333333333,26.405999999999995,150.0,84,3,3,0,0,0
2025-07-05,RD-085,Secondary Road,4.89,Good,23,High,4.8,22.5,125,No,2,80,70.1922891566265,25.56237218813906,12.0,60.0,20.244600000000002,150.0,84,3,3,0,0,0
2025-07-06,RD-085,Secondary Road,4.89,Good,22,Low,4.8,22.5,117,No,2,80,70.1922891566265,23.92638036809816,13.0,61.66666666666667,19.3644,150.0,84,3,3,1,0,0
2025-07-07,RD-085,Secondary Road,4.89,Good,43,Low,4.8,22.5,178,No,2,80,70.1922891566265,36.400817995910025,14.0,63.33333333333333,37.8486,150.0,84,3,3,1,0,0
2025-07-08,RD-085,Secondary Road,4.89,Good,17,High,4.8,22.5,178,No,2,80,70.1922891566265,36.400817995910025,15.0,65.0,14.9634,150.0,84,3,3,0,0,0
2025-07-09,RD-085,Secondary Road,4.89,Good,46,Low,4.8,22.5,289,No,2,80,70.1922891566265,59.10020449897751,16.0,66.66666666666667,40.489200000000004,150.0,84,3,3,1,0,0
2025-07-10,RD-085,Secondary Road,4.89,Good,49,Medium,4.8,22.5,233,No,2,80,70.1922891566265,47.64826175869121,17.0,68.33333333333333,43.129799999999996,150.0,84,3,3,2,0,0
2025-07-11,RD-085,Secondary Road,4.89,Good,38,Medium,4.8,22.5,185,No,2,80,70.1922891566265,37.832310838445814,18.0,70.0,33.4476,150.0,84,3,3,2,0,0
2025-07-12,RD-085,Secondary Road,4.89,Good,36,High,4.8,22.5,176,No,2,80,70.1922891566265,35.991820040899796,19.0,71.66666666666666,31.687199999999994,150.0,84,3,3,0,0,0
2025-07-13,RD-085,Secondary Road,4.89,Good,41,Medium,4.8,22.5,235,No,2,80,70.1922891566265,48.057259713701434,20.0,73.33333333333333,36.0882,150.0,84,3,3,2,0,0
2025-07-14,RD-085,Secondary Road,4.89,Good,22,High,4.8,22.5,97,No,2,80,70.1922891566265,19.836400817995912,21.0,75.0,19.3644,150.0,84,3,3,0,0,0
2025-07-15,RD-085,Secondary Road,4.89,Good,41,Medium,4.8,22.5,115,No,2,80,70.1922891566265,23.517382413087937,22.0,76.66666666666666,36.0882,150.0,84,3,3,2,0,0
2025-07-16,RD-085,Secondary Road,4.89,Good,27,Medium,4.8,22.5,268,No,2,80,70.1922891566265,54.805725971370144,23.0,78.33333333333334,23.765400000000003,150.0,84,3,3,2,0,0
2025-07-17,RD-085,Secondary Road,4.89,Good,23,High,4.8,22.5,53,No,2,80,70.1922891566265,10.838445807770961,24.0,80.0,20.244600000000002,150.0,84,3,3,0,0,0
2025-07-18,RD-085,Secondary Road,4.89,Excellent,40,High,4.8,22.5,114,No,1,100,80.1922891566265,23.312883435582823,25.0,91.66666666666667,44.01,150.0,84,3,1,0,0,0
2025-07-19,RD-085,Secondary Road,4.89,Excellent,19,Medium,4.8,22.5,251,No,1,100,80.1922891566265,51.329243353783234,26.0,93.33333333333334,20.90475,150.0,84,3,1,2,0,0
2025-07-20,RD-085,Secondary Road,4.89,Excellent,24,Low,4.8,22.5,299,No,1,100,80.1922891566265,61.14519427402863,27.0,95.0,26.405999999999995,150.0,84,3,1,1,0,0
2025-07-21,RD-085,Secondary Road,4.89,Good,36,Low,4.8,22.5,232,No,2,80,70.1922891566265,47.443762781186095,28.0,86.66666666666666,31.687199999999994,150.0,84,3,3,1,0,0
2025-07-22,RD-085,Secondary Road,4.89,Good,59,Low,4.8,22.5,131,No,2,80,70.1922891566265,26.789366053169736,29.0,88.33333333333334,51.9318,150.0,84,3,3,1,0,0
2025-07-23,RD-085,Secondary Road,4.89,Good,41,Low,4.8,22.5,165,Yes,2,80,70.1922891566265,33.74233128834356,0.0,40.0,36.0882,150.0,84,3,3,1,1,0
2025-07-24,RD-085,Secondary Road,4.89,Good,47,High,4.8,22.5,295,No,2,80,70.1922891566265,60.32719836400818,1.0,41.666666666666664,41.3694,150.0,84,3,3,0,0,0
2025-07-25,RD-085,Secondary Road,4.89,Good,22,Medium,4.8,22.5,235,Yes,2,80,70.1922891566265,48.057259713701434,0.0,40.0,19.3644,150.0,84,3,3,2,1,0
2025-07-26,RD-085,Secondary Road,4.89,Good,16,Medium,4.8,22.5,277,No,2,80,70.1922891566265,56.64621676891616,1.0,41.666666666666664,14.0832,150.0,84,3,3,2,0,0
2025-07-27,RD-085,Secondary Road,4.89,Good,47,High,4.8,22.5,78,No,2,80,70.1922891566265,15.950920245398773,2.0,43.333333333333336,41.3694,150.0,84,3,3,0,0,0
2025-07-28,RD-085,Secondary Road,4.89,Good,53,Low,4.8,22.5,80,No,2,80,70.1922891566265,16.359918200409,3.0,45.0,46.6506,150.0,84,3,3,1,0,0
2025-07-29,RD-085,Secondary Road,4.89,Good,20,Medium,4.8,22.5,252,No,2,80,70.1922891566265,51.533742331288344,4.0,46.666666666666664,17.604,150.0,84,3,3,2,0,0
2025-07-30,RD-085,Secondary Road,4.89,Good,35,High,4.8,22.5,79,No,2,80,70.1922891566265,16.155419222903888,5.0,48.33333333333333,30.806999999999995,150.0,84,3,3,0,0,0
2025-07-31,RD-085,Secondary Road,4.89,Good,34,Low,4.8,22.5,151,No,2,80,70.1922891566265,30.879345603271986,6.0,50.0,29.9268,150.0,84,3,3,1,0,0
2025-08-01,RD-085,Secondary Road,4.89,Good,34,Low,4.8,22.5,102,No,2,80,70.1922891566265,20.858895705521473,7.0,51.666666666666664,29.9268,150.0,84,3,3,1,0,0
2025-08-02,RD-085,Secondary Road,4.89,Good,22,Low,4.8,22.5,280,No,2,80,70.1922891566265,57.259713701431494,8.0,53.333333333333336,19.3644,150.0,84,3,3,1,0,0
2025-08-03,RD-085,Secondary Road,4.89,Good,50,High,4.8,22.5,296,No,2,80,70.1922891566265,60.53169734151329,9.0,55.0,44.00999999999999,150.0,84,3,3,0,0,0
2025-08-04,RD-085,Secondary Road,4.89,Good,18,High,4.8,22.5,285,No,2,80,70.1922891566265,58.28220858895706,10.0,56.666666666666664,15.843599999999997,150.0,84,3,3,0,0,0
2025-08-05,RD-085,Secondary Road,4.89,Good,40,High,4.8,22.5,193,No,2,80,70.1922891566265,39.468302658486714,11.0,58.33333333333333,35.208,150.0,84,3,3,0,0,0
2025-08-06,RD-085,Secondary Road,4.89,Good,44,High,4.8,22.5,132,Yes,2,80,70.1922891566265,26.993865030674847,0.0,40.0,38.7288,150.0,84,3,3,0,1,0
2025-08-07,RD-085,Secondary Road,4.89,Good,57,Medium,4.8,22.5,109,No,2,80,70.1922891566265,22.290388548057262,1.0,41.666666666666664,50.17139999999999,150.0,84,3,3,2,0,0
2025-08-08,RD-085,Secondary Road,4.89,Good,39,High,4.8,22.5,217,No,2,80,70.1922891566265,44.37627811860941,2.0,43.333333333333336,34.327799999999996,150.0,84,3,3,0,0,0
2025-08-09,RD-085,Secondary Road,4.89,Good,32,Medium,4.8,22.5,195,Yes,2,80,70.1922891566265,39.877300613496935,0.0,40.0,28.1664,150.0,84,3,3,2,1,0
2025-08-10,RD-085,Secondary Road,4.89,Good,34,Medium,4.8,22.5,177,No,2,80,70.1922891566265,36.19631901840491,1.0,41.666666666666664,29.9268,150.0,84,3,3,2,0,0
2025-08-11,RD-085,Secondary Road,4.89,Good,58,High,4.8,22.5,161,No,2,80,70.1922891566265,32.92433537832311,2.0,43.333333333333336,51.0516,150.0,84,3,3,0,0,0
2025-08-12,RD-085,Secondary Road,4.89,Good,54,Low,4.8,22.5,242,No,2,80,70.1922891566265,49.48875255623722,3.0,45.0,47.530800000000006,150.0,84,3,3,1,0,0
2025-08-13,RD-085,Secondary Road,4.89,Good,17,Medium,4.8,22.5,158,No,2,80,70.1922891566265,32.310838445807775,4.0,46.666666666666664,14.9634,150.0,84,3,3,2,0,0
2025-08-14,RD-085,Secondary Road,4.89,Good,44,Medium,4.8,22.5,122,No,2,80,70.1922891566265,24.948875255623722,5.0,48.33333333333333,38.7288,150.0,84,3,3,2,0,0
2025-08-15,RD-085,Secondary Road,4.89,Good,45,Medium,4.8,22.5,68,No,2,80,70.1922891566265,13.905930470347649,6.0,50.0,39.608999999999995,150.0,84,3,3,2,0,0
2025-08-16,RD-085,Secondary Road,4.89,Good,36,Medium,4.8,22.5,54,No,2,80,70.1922891566265,11.042944785276074,7.0,51.666666666666664,31.687199999999994,150.0,84,3,3,2,0,0
2025-08-17,RD-085,Secondary Road,4.89,Good,30,Low,4.8,22.5,233,No,2,80,70.1922891566265,47.64826175869121,8.0,53.333333333333336,26.405999999999995,150.0,84,3,3,1,0,0
2025-08-18,RD-085,Secondary Road,4.89,Good,19,Medium,4.8,22.5,173,No,2,80,70.1922891566265,35.37832310838446,9.0,55.0,16.7238,150.0,84,3,3,2,0,0
2025-08-19,RD-085,Secondary Road,4.89,Good,43,High,4.8,22.5,74,Yes,2,80,70.1922891566265,15.132924335378323,0.0,40.0,37.8486,150.0,84,3,3,0,1,0
2025-08-20,RD-085,Secondary Road,4.89,Good,33,Low,4.8,22.5,95,No,2,80,70.1922891566265,19.427402862985687,1.0,41.666666666666664,29.046599999999994,150.0,84,3,3,1,0,0
2025-08-21,RD-085,Secondary Road,4.89,Good,31,High,4.8,22.5,122,No,2,80,70.1922891566265,24.948875255623722,2.0,43.333333333333336,27.286200000000004,150.0,84,3,3,0,0,0
2025-08-22,RD-085,Secondary Road,4.89,Good,38,Medium,4.8,22.5,143,No,2,80,70.1922891566265,29.243353783231086,3.0,45.0,33.4476,150.0,84,3,3,2,0,0
2025-08-23,RD-085,Secondary Road,4.89,Good,26,Low,4.8,22.5,61,No,2,80,70.1922891566265,12.474437627811861,4.0,46.666666666666664,22.885199999999994,150.0,84,3,3,1,0,0
2025-08-24,RD-085,Secondary Road,4.89,Good,43,High,4.8,22.5,247,No,2,80,70.1922891566265,50.511247443762784,5.0,48.33333333333333,37.8486,150.0,84,3,3,0,0,0
2025-08-25,RD-085,Secondary Road,4.89,Good,54,Medium,4.8,22.5,76,No,2,80,70.1922891566265,15.541922290388548,6.0,50.0,47.530800000000006,150.0,84,3,3,2,0,0
2025-08-26,RD-085,Secondary Road,4.89,Good,58,Medium,4.8,22.5,128,No,2,80,70.1922891566265,26.175869120654397,7.0,51.666666666666664,51.0516,150.0,84,3,3,2,0,0
2025-08-27,RD-085,Secondary Road,4.89,Good,58,High,4.8,22.5,262,No,2,80,70.1922891566265,53.57873210633947,8.0,53.333333333333336,51.0516,150.0,84,3,3,0,0,0
2025-08-28,RD-085,Secondary Road,4.89,Good,28,Medium,4.8,22.5,124,No,2,80,70.1922891566265,25.357873210633947,9.0,55.0,24.645599999999998,150.0,84,3,3,2,0,0
2025-08-29,RD-085,Secondary Road,4.89,Good,41,Low,4.8,22.5,237,No,2,80,70.1922891566265,48.46625766871166,10.0,56.666666666666664,36.0882,150.0,84,3,3,1,0,0
2025-08-30,RD-085,Secondary Road,4.89,Good,31,Medium,4.8,22.5,149,No,2,80,70.1922891566265,30.47034764826176,11.0,58.33333333333333,27.286200000000004,150.0,84,3,3,2,0,0
2025-08-31,RD-085,Secondary Road,4.89,Good,44,Low,4.8,22.5,56,No,2,80,70.1922891566265,11.451942740286299,12.0,60.0,38.7288,140.95567950705785,84,3,3,1,0,0
2025-09-01,RD-085,Secondary Road,4.89,Good,34,Low,4.8,22.5,54,No,2,80,70.1922891566265,11.042944785276074,13.0,61.66666666666667,29.9268,150.0,84,3,3,1,0,0
2025-09-02,RD-085,Secondary Road,4.89,Good,36,Low,4.8,22.5,121,No,2,80,70.1922891566265,24.74437627811861,14.0,63.33333333333333,31.687199999999994,150.0,84,3,3,1,0,0
2025-09-03,RD-085,Secondary Road,4.89,Good,35,Low,4.8,22.5,80,No,2,80,70.1922891566265,16.359918200409,15.0,65.0,30.806999999999995,150.0,84,3,3,1,0,0
2025-09-04,RD-085,Secondary Road,4.89,Good,56,High,4.8,22.5,287,No,2,80,70.1922891566265,58.69120654396728,16.0,66.66666666666667,49.291199999999996,150.0,84,3,3,0,0,0
2025-09-05,RD-085,Secondary Road,4.89,Good,21,High,4.8,22.5,72,No,2,80,70.1922891566265,14.723926380368098,17.0,68.33333333333333,18.4842,150.0,84,3,3,0,0,0
2025-09-06,RD-085,Secondary Road,4.89,Good,47,High,4.8,22.5,281,No,2,80,70.1922891566265,57.46421267893661,18.0,70.0,41.3694,150.0,84,3,3,0,0,0
2025-09-07,RD-085,Secondary Road,4.89,Good,52,Low,4.8,22.5,57,No,2,80,70.1922891566265,11.656441717791411,19.0,71.66666666666666,45.77039999999999,121.87195320116999,84,3,3,1,0,0
2025-09-08,RD-085,Secondary Road,4.89,Good,27,Medium,4.8,22.5,87,No,2,80,70.1922891566265,17.791411042944787,20.0,73.33333333333333,23.765400000000003,150.0,84,3,3,2,0,0
2025-09-09,RD-085,Secondary Road,4.89,Good,23,High,4.8,22.5,230,No,2,80,70.1922891566265,47.03476482617587,21.0,75.0,20.244600000000002,150.0,84,3,3,0,0,0
2025-09-10,RD-085,Secondary Road,4.89,Good,53,Low,4.8,22.5,58,No,2,80,70.1922891566265,11.860940695296524,22.0,76.66666666666666,46.6506,121.71934875951196,84,3,3,1,0,0
2025-09-11,RD-085,Secondary Road,4.89,Good,49,High,4.8,22.5,52,No,2,80,70.1922891566265,10.633946830265849,23.0,78.33333333333334,43.129799999999996,117.8342072703706,84,3,3,0,0,0
2025-09-12,RD-085,Secondary Road,4.89,Good,32,High,4.8,22.5,139,No,2,80,70.1922891566265,28.425357873210636,24.0,80.0,28.1664,150.0,84,3,3,0,0,0
2025-09-13,RD-085,Secondary Road,4.89,Good,30,Low,4.8,22.5,281,No,2,80,70.1922891566265,57.46421267893661,25.0,81.66666666666667,26.405999999999995,150.0,84,3,3,1,0,0
2025-09-14,RD-085,Secondary Road,4.89,Good,25,Low,4.8,22.5,211,No,2,80,70.1922891566265,43.149284253578735,26.0,83.33333333333334,22.004999999999995,150.0,84,3,3,1,0,0
2025-09-15,RD-085,Secondary Road,4.89,Good,41,Low,4.8,22.5,252,No,2,80,70.1922891566265,51.533742331288344,27.0,85.0,36.0882,150.0,84,3,3,1,0,0
2025-09-16,RD-085,Secondary Road,4.89,Good,54,Low,4.8,22.5,284,No,2,80,70.1922891566265,58.077709611451944,28.0,86.66666666666666,47.530800000000006,150.0,84,3,3,1,0,0
2025-09-17,RD-085,Secondary Road,4.89,Good,55,Low,4.8,22.5,268,No,2,80,70.1922891566265,54.805725971370144,29.0,88.33333333333334,48.411,150.0,84,3,3,1,0,0
2025-09-18,RD-085,Secondary Road,4.89,Good,17,Low,4.8,22.5,208,No,2,80,70.1922891566265,42.535787321063395,30.0,90.0,14.9634,150.0,84,3,3,1,0,0
2025-09-19,RD-085,Secondary Road,4.89,Good,16,Medium,4.8,22.5,52,No,2,80,70.1922891566265,10.633946830265849,31.0,91.66666666666667,14.0832,150.0,84,3,3,2,0,0
2025-09-20,RD-085,Secondary Road,4.89,Good,52,High,4.8,22.5,255,No,2,80,70.1922891566265,52.147239263803684,32.0,93.33333333333334,45.77039999999999,150.0,84,3,3,0,0,0
2025-09-21,RD-085,Secondary Road,4.89,Good,59,Medium,4.8,22.5,287,No,2,80,70.1922891566265,58.69120654396728,33.0,95.0,51.9318,150.0,84,3,3,2,0,0
2025-09-22,RD-085,Secondary Road,4.89,Good,35,Medium,4.8,22.5,240,No,2,80,70.1922891566265,49.079754601226995,34.0,96.66666666666666,30.806999999999995,150.0,84,3,3,2,0,0
2025-09-23,RD-085,Secondary Road,4.89,Good,15,Medium,4.8,22.5,249,No,2,80,70.1922891566265,50.92024539877301,35.0,98.33333333333334,13.202999999999998,150.0,84,3,3,2,0,0
2025-09-24,RD-085,Secondary Road,4.89,Good,57,Low,4.8,22.5,167,No,2,80,70.1922891566265,34.151329243353786,36.0,100.0,50.17139999999999,150.0,84,3,3,1,0,0
2025-09-25,RD-085,Secondary Road,4.89,Good,40,Medium,4.8,22.5,209,Yes,2,80,70.1922891566265,42.74028629856851,0.0,40.0,35.208,150.0,84,3,3,2,1,0
2025-09-26,RD-085,Secondary Road,4.89,Good,32,Medium,4.8,22.5,57,No,2,80,70.1922891566265,11.656441717791411,1.0,41.666666666666664,28.1664,150.0,84,3,3,2,0,0
2025-09-27,RD-085,Secondary Road,4.89,Good,20,Low,4.8,22.5,189,No,2,80,70.1922891566265,38.650306748466264,2.0,43.333333333333336,17.604,150.0,84,3,3,1,0,0
2025-09-28,RD-085,Secondary Road,4.89,Good,31,High,4.8,22.5,85,No,2,80,70.1922891566265,17.382413087934562,3.0,45.0,27.286200000000004,150.0,84,3,3,0,0,0
2025-09-29,RD-085,Secondary Road,4.89,Good,46,Low,4.8,22.5,209,No,2,80,70.1922891566265,42.74028629856851,4.0,46.666666666666664,40.489200000000004,150.0,84,3,3,1,0,0
2025-09-30,RD-085,Secondary Road,4.89,Good,39,Low,4.8,22.5,193,No,2,80,70.1922891566265,39.468302658486714,5.0,48.33333333333333,34.327799999999996,150.0,84,3,3,1,0,0
2025-10-01,RD-085,Secondary Road,4.89,Good,19,High,4.8,22.5,82,No,2,80,70.1922891566265,16.768916155419223,6.0,50.0,16.7238,150.0,84,3,3,0,0,0
