date,equipment_id,equipment_type,model,year,status,operating_hours,daily_hours_worked,fuel_consumption_lh,productivity_score,location,maintenance_cost_usd,downtime_hours,operator_id,equipment_age,utilization_rate,fuel_efficiency,maintenance_due_soon,health_score,hours_category,downtime_ratio,cumulative_hours,days_since_maintenance,equipment_id_encoded,equipment_type_encoded,model_encoded,status_encoded,location_encoded,operator_id_encoded,hours_category_encoded,failure
2025-09-15,EQ-043,Grader,Komatsu GD825,2021,Operational,12736,7,289.4,89.0,Pit B,0,0,OP-091,4,29.166666666666668,0.30647382920110194,0,89.6,Medium,0.0,46,31,42,2,8,2,1,90,2,0
2025-09-16,EQ-043,Grader,Komatsu GD825,2021,Operational,12693,11,237.3,90.2,Pit A,0,0,OP-017,4,45.83333333333333,0.3785144775493076,0,90.08000000000001,Medium,0.0,57,32,42,2,8,2,0,16,2,0
2025-09-17,EQ-043,Grader,Komatsu GD825,2021,Operational,12580,8,219.0,93.1,Pit A,0,0,OP-043,4,33.33333333333333,0.42318181818181816,0,91.24000000000001,Medium,0.0,65,33,42,2,8,2,0,42,2,0
2025-09-18,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12561,0,160.3,0.0,Workshop,5826,3,OP-016,4,0.0,0.0,0,50.25,Medium,0.125,65,34,42,2,8,1,5,15,2,1
2025-09-19,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12540,0,208.9,0.0,Workshop,5351,19,OP-016,4,0.0,0.0,1,30.25,Medium,0.7916666666666666,65,35,42,2,8,1,5,15,2,1
2025-09-20,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12445,0,279.6,0.0,Stockpile,1488,11,OP-016,4,0.0,0.0,1,40.25,Medium,0.4583333333333333,65,36,42,2,8,1,4,15,2,1
2025-09-21,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12825,0,202.4,0.0,Pit A,4928,14,OP-016,4,0.0,0.0,1,36.5,Medium,0.5833333333333334,65,37,42,2,8,1,0,15,2,1
2025-09-22,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12807,0,90.0,0.0,Pit B,6038,7,OP-016,4,0.0,0.0,1,45.25,Medium,0.2916666666666667,65,38,42,2,8,1,1,15,2,1
2025-09-23,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12865,0,242.4,0.0,Pit C,8906,1,OP-016,4,0.0,0.0,0,52.75,Medium,0.041666666666666664,65,39,42,2,8,1,2,15,2,1
2025-09-24,EQ-043,Grader,Komatsu GD825,2021,Standby,12765,0,261.7,0.0,Pit A,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,40,42,2,8,3,0,15,2,0
2025-09-25,EQ-043,Grader,Komatsu GD825,2021,Standby,12700,0,294.9,0.0,Pit A,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,41,42,2,8,3,0,15,2,0
2025-09-26,EQ-043,Grader,Komatsu GD825,2021,Standby,12589,0,52.3,0.0,Stockpile,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,42,42,2,8,3,4,15,2,0
2025-09-27,EQ-043,Grader,Komatsu GD825,2021,Standby,12773,0,247.2,0.0,ROM,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,43,42,2,8,3,3,15,2,0
2025-09-28,EQ-043,Grader,Komatsu GD825,2021,Standby,13053,0,73.5,0.0,Pit B,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,44,42,2,8,3,1,15,2,0
2025-09-29,EQ-043,Grader,Komatsu GD825,2021,Standby,12490,0,215.2,0.0,Stockpile,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,45,42,2,8,3,4,15,2,0
2025-09-30,EQ-043,Grader,Komatsu GD825,2021,Standby,12729,0,280.5,0.0,Pit B,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,46,42,2,8,3,1,15,2,0
2025-10-01,EQ-043,Grader,Komatsu GD825,2021,Standby,12602,0,253.5,0.0,Pit C,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,47,42,2,8,3,2,15,2,0
2025-10-02,EQ-043,Grader,Komatsu GD825,2021,Standby,12709,0,210.9,0.0,Pit C,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,48,42,2,8,3,2,15,2,0
2025-10-03,EQ-043,Grader,Komatsu GD825,2021,Standby,12673,0,220.4,0.0,Stockpile,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,49,42,2,8,3,4,15,2,0
2025-10-04,EQ-043,Grader,Komatsu GD825,2021,Standby,12785,0,295.3,0.0,ROM,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,50,42,2,8,3,3,15,2,0
2025-10-05,EQ-043,Grader,Komatsu GD825,2021,Standby,12697,0,285.4,0.0,Pit A,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,51,42,2,8,3,0,15,2,0
2025-10-06,EQ-043,Grader,Komatsu GD825,2021,Standby,13125,0,199.7,0.0,Pit C,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,52,42,2,8,3,2,15,2,0
2025-10-07,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13304,0,191.3,0.0,ROM,8593,20,OP-016,4,0.0,0.0,1,29.0,Medium,0.8333333333333334,65,53,42,2,8,1,3,15,2,1
2025-10-08,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12949,0,83.6,0.0,ROM,396,17,OP-016,4,0.0,0.0,1,32.75,Medium,0.7083333333333334,65,54,42,2,8,1,3,15,2,1
2025-10-09,EQ-043,Grader,Komatsu GD825,2021,Standby,12965,0,201.0,0.0,Pit A,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,55,42,2,8,3,0,15,2,0
2025-10-10,EQ-043,Grader,Komatsu GD825,2021,Standby,13373,0,137.6,0.0,ROM,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,56,42,2,8,3,3,15,2,0
2025-10-11,EQ-043,Grader,Komatsu GD825,2021,Standby,13054,0,180.8,0.0,Pit C,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,57,42,2,8,3,2,15,2,0
2025-10-12,EQ-043,Grader,Komatsu GD825,2021,Standby,12839,0,227.5,0.0,Pit A,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,58,42,2,8,3,0,15,2,0
2025-10-13,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13029,0,54.9,0.0,Pit A,374,9,OP-016,4,0.0,0.0,1,42.75,Medium,0.375,65,59,42,2,8,1,0,15,2,1
2025-10-14,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12565,0,59.1,0.0,ROM,8979,14,OP-016,4,0.0,0.0,1,36.5,Medium,0.5833333333333334,65,60,42,2,8,1,3,15,2,1
2025-10-15,EQ-043,Grader,Komatsu GD825,2021,Breakdown,12634,0,114.7,0.0,Pit B,0,16,OP-016,4,0.0,0.0,1,34.0,Medium,0.6666666666666666,65,61,42,2,8,0,1,15,2,1
2025-10-16,EQ-043,Grader,Komatsu GD825,2021,Standby,13077,0,55.5,0.0,Workshop,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,62,42,2,8,3,5,15,2,0
2025-10-17,EQ-043,Grader,Komatsu GD825,2021,Standby,13282,0,271.2,0.0,ROM,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,63,42,2,8,3,3,15,2,0
2025-10-18,EQ-043,Grader,Komatsu GD825,2021,Standby,12789,0,254.7,0.0,ROM,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,64,42,2,8,3,3,15,2,0
2025-10-19,EQ-043,Grader,Komatsu GD825,2021,Standby,13125,0,126.2,0.0,Pit A,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,65,42,2,8,3,0,15,2,0
2025-10-20,EQ-043,Grader,Komatsu GD825,2021,Standby,13471,0,289.7,0.0,Pit C,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,66,42,2,8,3,2,15,2,0
2025-10-21,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12755,0,170.3,0.0,Pit B,9469,19,OP-016,4,0.0,0.0,1,30.25,Medium,0.7916666666666666,65,67,42,2,8,1,1,15,2,1
2025-10-22,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13581,0,178.9,0.0,Workshop,4612,12,OP-016,4,0.0,0.0,1,39.0,Medium,0.5,65,68,42,2,8,1,5,15,2,1
2025-10-23,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13603,0,142.8,0.0,Pit B,1496,15,OP-016,4,0.0,0.0,1,35.25,Medium,0.625,65,69,42,2,8,1,1,15,2,1
2025-10-24,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12785,0,284.5,0.0,Stockpile,3982,3,OP-016,4,0.0,0.0,0,50.25,Medium,0.125,65,70,42,2,8,1,4,15,2,1
2025-10-25,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13647,0,89.3,0.0,Pit C,81,1,OP-016,4,0.0,0.0,0,52.75,Medium,0.041666666666666664,65,71,42,2,8,1,2,15,2,1
2025-10-26,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12733,0,106.0,0.0,Workshop,6979,20,OP-016,4,0.0,0.0,1,29.0,Medium,0.8333333333333334,65,72,42,2,8,1,5,15,2,1
2025-10-27,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13326,0,63.1,0.0,Pit A,8679,3,OP-016,4,0.0,0.0,0,50.25,Medium,0.125,65,73,42,2,8,1,0,15,2,1
2025-10-28,EQ-043,Grader,Komatsu GD825,2021,Maintenance,12825,0,275.7,0.0,Workshop,4497,19,OP-016,4,0.0,0.0,1,30.25,Medium,0.7916666666666666,65,74,42,2,8,1,5,15,2,1
2025-10-29,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13510,0,83.0,0.0,Stockpile,5652,4,OP-016,4,0.0,0.0,0,49.0,Medium,0.16666666666666666,65,75,42,2,8,1,4,15,2,1
2025-10-30,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13149,0,256.5,0.0,Pit A,5449,23,OP-016,4,0.0,0.0,1,25.25,Medium,0.9583333333333334,65,76,42,2,8,1,0,15,2,1
2025-10-31,EQ-043,Grader,Komatsu GD825,2021,Maintenance,13471,0,134.1,0.0,Stockpile,6520,6,OP-016,4,0.0,0.0,1,46.5,Medium,0.25,65,77,42,2,8,1,4,15,2,1
2025-11-01,EQ-043,Grader,Komatsu GD825,2021,Standby,12943,0,137.6,0.0,Pit B,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,78,42,2,8,3,1,15,2,0
2025-11-02,EQ-043,Grader,Komatsu GD825,2021,Standby,13665,0,123.7,0.0,Workshop,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,79,42,2,8,3,5,15,2,0
2025-11-03,EQ-043,Grader,Komatsu GD825,2021,Standby,13445,0,97.7,0.0,Pit B,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,80,42,2,8,3,1,15,2,0
2025-11-04,EQ-043,Grader,Komatsu GD825,2021,Standby,13705,0,257.2,0.0,ROM,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,81,42,2,8,3,3,15,2,0
2025-11-05,EQ-043,Grader,Komatsu GD825,2021,Standby,13807,0,177.7,0.0,Pit C,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,82,42,2,8,3,2,15,2,0
2025-11-06,EQ-043,Grader,Komatsu GD825,2021,Standby,13496,0,75.7,0.0,Stockpile,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,83,42,2,8,3,4,15,2,0
2025-11-07,EQ-043,Grader,Komatsu GD825,2021,Standby,12841,0,252.3,0.0,Pit A,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,84,42,2,8,3,0,15,2,0
2025-11-08,EQ-043,Grader,Komatsu GD825,2021,Standby,13530,0,98.7,0.0,Pit C,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,85,42,2,8,3,2,15,2,0
2025-11-09,EQ-043,Grader,Komatsu GD825,2021,Standby,13805,0,131.6,0.0,ROM,0,0,OP-016,4,0.0,0.0,0,54.0,Medium,0.0,65,86,42,2,8,3,3,15,2,0
2025-11-10,EQ-043,Grader,Komatsu GD825,2021,Breakdown,13477,0,82.1,0.0,Pit A,0,11,OP-016,4,0.0,0.0,1,40.25,Medium,0.4583333333333333,65,87,42,2,8,0,0,15,2,1
2025-11-11,EQ-043,Grader,Komatsu GD825,2021,Operational,13317,12,234.5,76.9,Pit C,0,0,OP-023,4,50.0,0.32653927813163486,0,84.76,Medium,0.0,77,88,42,2,8,2,2,22,2,0
2025-11-12,EQ-043,Grader,Komatsu GD825,2021,Operational,13509,3,111.7,71.9,Stockpile,0,0,OP-096,4,12.5,0.6379769299023957,0,82.76,Medium,0.0,80,89,42,2,8,2,4,95,2,0
2025-08-15,EQ-044,Grader,Komatsu GD825,2015,Operational,21197,4,253.4,81.4,Workshop,0,0,OP-054,10,16.666666666666664,0.3199685534591195,0,77.56,Very High,0.0,4,0,43,2,8,2,5,53,3,0
2025-08-16,EQ-044,Grader,Komatsu GD825,2015,Operational,21213,13,108.3,87.3,Stockpile,0,0,OP-094,10,54.166666666666664,0.7987191216834401,0,79.92,Very High,0.0,17,1,43,2,8,2,4,93,3,0
2025-08-17,EQ-044,Grader,Komatsu GD825,2015,Operational,21213,5,220.5,88.1,Pit C,0,0,OP-055,10,20.833333333333336,0.3977426636568849,0,80.24000000000001,Very High,0.0,22,2,43,2,8,2,2,54,3,0
2025-08-18,EQ-044,Grader,Komatsu GD825,2015,Operational,21230,8,64.8,80.4,ROM,0,0,OP-077,10,33.33333333333333,1.2218844984802433,0,77.16,Very High,0.0,30,3,43,2,8,2,3,76,3,0
2025-08-19,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21253,0,255.7,0.0,Stockpile,4167,9,OP-016,10,0.0,0.0,1,33.75,Very High,0.375,30,4,43,2,8,1,4,15,3,1
2025-08-20,EQ-044,Grader,Komatsu GD825,2015,Standby,21247,0,148.7,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,5,43,2,8,3,5,15,3,0
2025-08-21,EQ-044,Grader,Komatsu GD825,2015,Standby,21323,0,168.2,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,6,43,2,8,3,4,15,3,0
2025-08-22,EQ-044,Grader,Komatsu GD825,2015,Standby,21260,0,122.0,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,7,43,2,8,3,4,15,3,0
2025-08-23,EQ-044,Grader,Komatsu GD825,2015,Standby,21261,0,89.2,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,8,43,2,8,3,2,15,3,0
2025-08-24,EQ-044,Grader,Komatsu GD825,2015,Standby,21269,0,68.6,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,9,43,2,8,3,0,15,3,0
2025-08-25,EQ-044,Grader,Komatsu GD825,2015,Standby,21407,0,268.0,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,10,43,2,8,3,3,15,3,0
2025-08-26,EQ-044,Grader,Komatsu GD825,2015,Standby,21439,0,250.3,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,11,43,2,8,3,2,15,3,0
2025-08-27,EQ-044,Grader,Komatsu GD825,2015,Standby,21305,0,55.4,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,12,43,2,8,3,1,15,3,0
2025-08-28,EQ-044,Grader,Komatsu GD825,2015,Standby,21457,0,201.5,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,13,43,2,8,3,0,15,3,0
2025-08-29,EQ-044,Grader,Komatsu GD825,2015,Standby,21365,0,256.6,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,14,43,2,8,3,1,15,3,0
2025-08-30,EQ-044,Grader,Komatsu GD825,2015,Standby,21377,0,56.5,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,15,43,2,8,3,0,15,3,0
2025-08-31,EQ-044,Grader,Komatsu GD825,2015,Standby,21421,0,179.7,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,16,43,2,8,3,5,15,3,0
2025-09-01,EQ-044,Grader,Komatsu GD825,2015,Standby,21350,0,297.4,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,17,43,2,8,3,4,15,3,0
2025-09-02,EQ-044,Grader,Komatsu GD825,2015,Standby,21557,0,234.9,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,18,43,2,8,3,1,15,3,0
2025-09-03,EQ-044,Grader,Komatsu GD825,2015,Standby,21577,0,227.1,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,19,43,2,8,3,1,15,3,0
2025-09-04,EQ-044,Grader,Komatsu GD825,2015,Standby,21457,0,254.6,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,20,43,2,8,3,3,15,3,0
2025-09-05,EQ-044,Grader,Komatsu GD825,2015,Standby,21554,0,234.5,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,21,43,2,8,3,1,15,3,0
2025-09-06,EQ-044,Grader,Komatsu GD825,2015,Standby,21527,0,70.4,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,22,43,2,8,3,0,15,3,0
2025-09-07,EQ-044,Grader,Komatsu GD825,2015,Standby,21519,0,149.9,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,23,43,2,8,3,5,15,3,0
2025-09-08,EQ-044,Grader,Komatsu GD825,2015,Standby,21677,0,195.4,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,24,43,2,8,3,0,15,3,0
2025-09-09,EQ-044,Grader,Komatsu GD825,2015,Standby,21572,0,273.8,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,25,43,2,8,3,2,15,3,0
2025-09-10,EQ-044,Grader,Komatsu GD825,2015,Standby,21743,0,105.7,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,26,43,2,8,3,0,15,3,0
2025-09-11,EQ-044,Grader,Komatsu GD825,2015,Standby,21629,0,113.8,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,27,43,2,8,3,2,15,3,0
2025-09-12,EQ-044,Grader,Komatsu GD825,2015,Standby,21589,0,277.2,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,28,43,2,8,3,0,15,3,0
2025-09-13,EQ-044,Grader,Komatsu GD825,2015,Standby,21632,0,180.6,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,29,43,2,8,3,1,15,3,0
2025-09-14,EQ-044,Grader,Komatsu GD825,2015,Standby,21677,0,117.9,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,30,43,2,8,3,3,15,3,0
2025-09-15,EQ-044,Grader,Komatsu GD825,2015,Standby,21631,0,57.0,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,31,43,2,8,3,3,15,3,0
2025-09-16,EQ-044,Grader,Komatsu GD825,2015,Standby,21901,0,288.1,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,32,43,2,8,3,5,15,3,0
2025-09-17,EQ-044,Grader,Komatsu GD825,2015,Standby,21824,0,256.8,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,33,43,2,8,3,1,15,3,0
2025-09-18,EQ-044,Grader,Komatsu GD825,2015,Standby,21911,0,288.0,0.0,Pit A,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,34,43,2,8,3,0,15,3,0
2025-09-19,EQ-044,Grader,Komatsu GD825,2015,Standby,21757,0,238.5,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,35,43,2,8,3,1,15,3,0
2025-09-20,EQ-044,Grader,Komatsu GD825,2015,Standby,22025,0,249.7,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,36,43,2,8,3,4,15,3,0
2025-09-21,EQ-044,Grader,Komatsu GD825,2015,Standby,21604,0,105.4,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,37,43,2,8,3,2,15,3,0
2025-09-22,EQ-044,Grader,Komatsu GD825,2015,Standby,21653,0,161.9,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,38,43,2,8,3,1,15,3,0
2025-09-23,EQ-044,Grader,Komatsu GD825,2015,Standby,21977,0,83.7,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,39,43,2,8,3,3,15,3,0
2025-09-24,EQ-044,Grader,Komatsu GD825,2015,Standby,21957,0,249.7,0.0,Workshop,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,40,43,2,8,3,5,15,3,0
2025-09-25,EQ-044,Grader,Komatsu GD825,2015,Standby,21525,0,120.3,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,41,43,2,8,3,2,15,3,0
2025-09-26,EQ-044,Grader,Komatsu GD825,2015,Standby,21575,0,90.5,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,42,43,2,8,3,3,15,3,0
2025-09-27,EQ-044,Grader,Komatsu GD825,2015,Standby,21713,0,208.2,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,43,43,2,8,3,1,15,3,0
2025-09-28,EQ-044,Grader,Komatsu GD825,2015,Standby,21593,0,152.5,0.0,Pit B,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,44,43,2,8,3,1,15,3,0
2025-09-29,EQ-044,Grader,Komatsu GD825,2015,Standby,21737,0,91.7,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,45,43,2,8,3,4,15,3,0
2025-09-30,EQ-044,Grader,Komatsu GD825,2015,Standby,21611,0,230.1,0.0,ROM,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,46,43,2,8,3,3,15,3,0
2025-10-01,EQ-044,Grader,Komatsu GD825,2015,Standby,21808,0,130.8,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,30,47,43,2,8,3,2,15,3,0
2025-10-02,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22301,0,255.3,0.0,Pit C,4250,5,OP-016,10,0.0,0.0,1,38.75,Very High,0.20833333333333334,30,48,43,2,8,1,2,15,3,1
2025-10-03,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21687,0,260.4,0.0,ROM,2612,18,OP-016,10,0.0,0.0,1,22.5,Very High,0.75,30,49,43,2,8,1,3,15,3,1
2025-10-04,EQ-044,Grader,Komatsu GD825,2015,Operational,22297,9,71.9,97.6,Workshop,0,0,OP-082,10,37.5,1.3388203017832645,0,84.03999999999999,Very High,0.0,39,50,43,2,8,2,5,81,3,0
2025-10-05,EQ-044,Grader,Komatsu GD825,2015,Operational,22166,16,192.2,95.3,Pit C,0,0,OP-072,10,66.66666666666666,0.49327122153209113,0,83.12,Very High,0.0,55,51,43,2,8,2,2,71,3,0
2025-10-06,EQ-044,Grader,Komatsu GD825,2015,Operational,21665,7,84.7,65.7,Pit C,0,0,OP-089,10,29.166666666666668,0.7666277712952159,0,71.28,Very High,0.0,62,52,43,2,8,2,2,88,3,0
2025-10-07,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21727,0,183.7,0.0,ROM,2786,7,OP-016,10,0.0,0.0,1,36.25,Very High,0.2916666666666667,62,53,43,2,8,1,3,15,3,1
2025-10-08,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21737,0,159.1,0.0,Pit B,9770,21,OP-016,10,0.0,0.0,1,18.75,Very High,0.875,62,54,43,2,8,1,1,15,3,1
2025-10-09,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22462,0,269.9,0.0,Pit A,1129,4,OP-016,10,0.0,0.0,0,40.0,Very High,0.16666666666666666,62,55,43,2,8,1,0,15,3,1
2025-10-10,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21813,0,261.3,0.0,ROM,4797,17,OP-016,10,0.0,0.0,1,23.75,Very High,0.7083333333333334,62,56,43,2,8,1,3,15,3,1
2025-10-11,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22337,0,80.7,0.0,Pit C,9663,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,62,57,43,2,8,1,2,15,3,1
2025-10-12,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21661,0,194.8,0.0,Workshop,1213,19,OP-016,10,0.0,0.0,1,21.25,Very High,0.7916666666666666,62,58,43,2,8,1,5,15,3,1
2025-10-13,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21669,0,172.6,0.0,ROM,3498,7,OP-016,10,0.0,0.0,1,36.25,Very High,0.2916666666666667,62,59,43,2,8,1,3,15,3,1
2025-10-14,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21917,0,127.0,0.0,Pit B,5460,8,OP-016,10,0.0,0.0,1,35.0,Very High,0.3333333333333333,62,60,43,2,8,1,1,15,3,1
2025-10-15,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22112,0,231.3,0.0,Pit C,5514,6,OP-016,10,0.0,0.0,1,37.5,Very High,0.25,62,61,43,2,8,1,2,15,3,1
2025-10-16,EQ-044,Grader,Komatsu GD825,2015,Breakdown,22561,0,119.1,0.0,Stockpile,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,62,62,43,2,8,0,4,15,3,1
2025-10-17,EQ-044,Grader,Komatsu GD825,2015,Breakdown,21890,0,288.8,0.0,Stockpile,0,16,OP-016,10,0.0,0.0,1,25.0,Very High,0.6666666666666666,62,63,43,2,8,0,4,15,3,1
2025-10-18,EQ-044,Grader,Komatsu GD825,2015,Breakdown,21901,0,287.3,0.0,Pit A,0,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,62,64,43,2,8,0,0,15,3,1
2025-10-19,EQ-044,Grader,Komatsu GD825,2015,Breakdown,22172,0,52.8,0.0,Stockpile,0,6,OP-016,10,0.0,0.0,1,37.5,Very High,0.25,62,65,43,2,8,0,4,15,3,1
2025-10-20,EQ-044,Grader,Komatsu GD825,2015,Breakdown,21923,0,218.6,0.0,Pit A,0,10,OP-016,10,0.0,0.0,1,32.5,Very High,0.4166666666666667,62,66,43,2,8,0,0,15,3,1
2025-10-21,EQ-044,Grader,Komatsu GD825,2015,Breakdown,22068,0,298.0,0.0,Workshop,0,2,OP-016,10,0.0,0.0,0,42.5,Very High,0.08333333333333333,62,67,43,2,8,0,5,15,3,1
2025-10-22,EQ-044,Grader,Komatsu GD825,2015,Breakdown,21741,0,141.8,0.0,Workshop,0,9,OP-016,10,0.0,0.0,1,33.75,Very High,0.375,62,68,43,2,8,0,5,15,3,1
2025-10-23,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21887,0,271.3,0.0,Stockpile,14,9,OP-016,10,0.0,0.0,1,33.75,Very High,0.375,62,69,43,2,8,1,4,15,3,1
