date,equipment_id,equipment_type,model,year,status,operating_hours,daily_hours_worked,fuel_consumption_lh,productivity_score,location,maintenance_cost_usd,downtime_hours,operator_id,equipment_age,utilization_rate,fuel_efficiency,maintenance_due_soon,health_score,hours_category,downtime_ratio,cumulative_hours,days_since_maintenance,equipment_id_encoded,equipment_type_encoded,model_encoded,status_encoded,location_encoded,operator_id_encoded,hours_category_encoded
2025-11-09,EQ-049,Grader,CAT 24M,2021,Operational,24165,10,-1.3293307768283993,1.6290263534531522,Pit B,-0.4523623898097382,0,OP-097,-0.6875560565257232,1.257405380012585,2.8588353168993064,-0.6201736729460423,1.571593549512441,Very High,-0.59178801922125,289,86,48,2,0,2,1,96,3
2025-11-10,EQ-049,Grader,CAT 24M,2021,Operational,23313,8,0.30050974948073905,1.1853896198791318,Workshop,-0.4523623898097382,0,OP-055,-0.6875560565257232,0.8955138915612612,0.5325186207855934,-0.6201736729460423,1.2462395624665379,Very High,-0.59178801922125,297,87,48,2,0,2,5,54,3
2025-11-11,EQ-049,Grader,CAT 24M,2021,Operational,24553,7,1.4554389737825695,1.3341384070186564,Workshop,-0.4523623898097382,0,OP-028,-0.6875560565257232,0.7145681473355996,0.26385655037864875,-0.6201736729460423,1.3553288404760466,Very High,-0.59178801922125,304,88,48,2,0,2,5,27,3
2025-11-12,EQ-049,Grader,CAT 24M,2021,Operational,23685,11,-1.098069621068319,1.7020959331006382,ROM,-0.4523623898097382,0,OP-042,-0.6875560565257232,1.4383511242382465,2.3431531105061074,-0.6201736729460423,1.625181265025884,Very High,-0.59178801922125,315,89,48,2,0,2,3,41,3
2025-08-15,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16109,0,1.4499327557882813,-0.6831039168208598,ROM,3.0954908167615067,9,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.7341136028025692,High,0.7259476049954069,0,0,49,2,8,1,3,15,0
2025-08-16,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16120,0,1.3205366329225223,-0.6831039168208598,Stockpile,3.2279547725674678,18,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.2723830666652765,High,2.043683229212064,0,1,49,2,8,1,4,15,0
2025-08-17,EQ-050,Grader,Komatsu GD825,2020,Standby,16137,0,0.8648970938952211,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,0,2,49,2,8,3,5,15,0
2025-08-18,EQ-050,Grader,Komatsu GD825,2020,Standby,16172,0,0.9295951553281006,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,0,3,49,2,8,3,5,15,0
2025-08-19,EQ-050,Grader,Komatsu GD825,2020,Standby,16149,0,-0.9370127447354057,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,0,4,49,2,8,3,1,15,0
2025-08-20,EQ-050,Grader,Komatsu GD825,2020,Standby,16174,0,0.06374237572637075,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,0,5,49,2,8,3,1,15,0
2025-08-21,EQ-050,Grader,Komatsu GD825,2020,Standby,16175,0,0.6267531656422809,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,0,6,49,2,8,3,1,15,0
2025-08-22,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16193,0,-1.2054408719569276,-0.6831039168208598,Stockpile,1.7110809371796938,1,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.25565185714682936,High,-0.44537294986384374,0,7,49,2,8,1,4,15,0
2025-08-23,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16181,0,0.8704033118895088,-0.6831039168208598,ROM,0.7963527057757244,9,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.7341136028025692,High,0.7259476049954069,0,8,49,2,8,1,3,15,0
2025-08-24,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16190,0,-1.4036647197512824,-0.6831039168208598,Pit A,1.9715664600298306,8,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6743058845956017,High,0.5795325356380006,0,9,49,2,8,1,0,15,0
2025-08-25,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16199,0,-0.5653430301209907,-0.6831039168208598,Pit B,2.752215321532644,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,0,10,49,2,8,1,1,15,0
2025-08-26,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16263,0,0.6363890471322845,-0.6831039168208598,Pit A,0.5051743151168891,12,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9135367574234716,High,1.1651928130676261,0,11,49,2,8,1,0,15,0
2025-08-27,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16205,0,1.0658740506867195,-0.6831039168208598,Stockpile,0.6655041640649579,12,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9135367574234716,High,1.1651928130676261,0,12,49,2,8,1,4,15,0
2025-08-28,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16330,0,1.1966467280510507,-0.6831039168208598,ROM,0.11222483646079116,18,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.2723830666652765,High,2.043683229212064,0,13,49,2,8,1,3,15,0
2025-08-29,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16305,0,1.0823927046695823,-0.6831039168208598,Pit C,0.9599133829141826,7,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6144981663886343,High,0.43311746628059433,0,14,49,2,8,1,2,15,0
2025-08-30,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16319,0,-0.9604141712111282,-0.6831039168208598,Workshop,0.8468343962505572,4,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.43507501176773183,High,-0.006127741791624744,0,15,49,2,8,1,5,15,0
2025-08-31,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16461,0,-0.3120570023837597,-0.6831039168208598,Workshop,0.6525808513034008,2,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.3154595753537969,High,-0.2989578805064374,0,16,49,2,8,1,5,15,0
2025-09-01,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16381,0,0.8277301224337793,-0.6831039168208598,Stockpile,0.28507414464661845,22,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.5116139394931465,High,2.629343506641689,0,17,49,2,8,1,4,15,0
2025-09-02,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16361,0,0.45468385332079253,-0.6831039168208598,Pit B,3.5304410618926654,4,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.43507501176773183,High,-0.006127741791624744,0,18,49,2,8,1,1,15,0
2025-09-03,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16470,0,0.8263535679352075,-0.6831039168208598,Pit A,0.4486348217850765,1,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.25565185714682936,High,-0.44537294986384374,0,19,49,2,8,1,0,15,0
2025-09-04,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16549,0,0.893804738365231,-0.6831039168208598,Stockpile,3.2966098716132404,12,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9135367574234716,High,1.1651928130676261,0,20,49,2,8,1,4,15,0
2025-09-05,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16529,0,0.3349236119450367,-0.6831039168208598,Pit A,0.26649688255188003,13,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9733444756304391,High,1.3116078824250321,0,21,49,2,8,1,0,15,0
2025-09-06,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16483,0,-0.4510890067395223,-0.6831039168208598,Stockpile,-0.23508919400605807,10,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.7939213210095367,High,0.8723626743528133,0,22,49,2,8,1,4,15,0
2025-09-07,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16316,0,-0.6754673900067434,-0.6831039168208598,Workshop,2.4137860685893653,10,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.7939213210095367,High,0.8723626743528133,0,23,49,2,8,1,5,15,0
2025-09-08,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16661,0,0.7754210514880471,-0.6831039168208598,Pit C,1.088338803482157,7,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6144981663886343,High,0.43311746628059433,0,24,49,2,8,1,2,15,0
2025-09-09,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16409,0,-1.46698622668559,-0.6831039168208598,Stockpile,1.0124143410080086,14,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.0331521938374066,High,1.4580229517824388,0,25,49,2,8,1,4,15,0
2025-09-10,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16525,0,-0.05464131115081321,-0.6831039168208598,Stockpile,1.7312736133696267,17,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.212575348458309,High,1.8972681598546577,0,26,49,2,8,1,4,15,0
2025-09-11,EQ-050,Grader,Komatsu GD825,2020,Breakdown,16595,0,1.324666296418238,-0.6831039168208598,Workshop,-0.4523623898097382,8,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6743058845956017,High,0.5795325356380006,0,27,49,2,8,0,5,15,0
2025-09-12,EQ-050,Grader,Komatsu GD825,2020,Breakdown,16753,0,-1.4422082457112957,-0.6831039168208598,Pit A,-0.4523623898097382,15,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.092959912044374,High,1.604438021139845,0,28,49,2,8,0,0,15,0
2025-09-13,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16602,0,-1.4408316912127237,-0.6831039168208598,Stockpile,1.0806655865299826,4,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.43507501176773183,High,-0.006127741791624744,0,29,49,2,8,1,4,15,0
2025-09-14,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16619,0,-0.63692386404673,-0.6831039168208598,Workshop,3.3636495565638183,15,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.092959912044374,High,1.604438021139845,0,30,49,2,8,1,5,15,0
2025-09-15,EQ-050,Grader,Komatsu GD825,2020,Operational,16419,12,-0.5846147931009975,1.2558495716820646,Pit A,-0.4523623898097382,0,OP-053,-0.32248204421117993,1.6192968684639084,1.130636726532385,-0.6201736729460423,1.2261441691489967,High,-0.59178801922125,12,31,49,2,8,2,0,52,0
2025-09-16,EQ-050,Grader,Komatsu GD825,2020,Operational,16365,1,1.1168065671338798,1.7229729558570626,Pit B,-0.4523623898097382,0,OP-037,-0.32248204421117993,-0.3711063180183711,0.5210812377732715,-0.6201736729460423,1.5687227790385063,High,-0.59178801922125,13,32,49,2,8,2,1,36,0
2025-09-17,EQ-050,Grader,Komatsu GD825,2020,Operational,16538,4,-1.6129010035342122,1.4672294270908626,Pit B,-0.4523623898097382,0,OP-034,-0.32248204421117993,0.17173091465861415,3.7543027308816748,-0.6201736729460423,1.381165774741457,High,-0.59178801922125,17,33,49,2,8,2,1,33,0
2025-09-18,EQ-050,Grader,Komatsu GD825,2020,Operational,16653,8,-0.4290641347623719,1.4280850094225668,ROM,-0.4523623898097382,0,OP-047,-0.32248204421117993,0.8955138915612612,1.1363052788251125,-0.6201736729460423,1.352458070002113,High,-0.59178801922125,25,34,49,2,8,2,3,46,0
2025-09-19,EQ-050,Grader,Komatsu GD825,2020,Operational,16704,15,0.5097460332636689,1.1305874351435177,ROM,-0.4523623898097382,0,OP-015,-0.32248204421117993,2.162134101140894,0.4231680089440782,-0.6201736729460423,1.1342795139830946,High,-0.59178801922125,40,35,49,2,8,2,3,14,0
2025-09-20,EQ-050,Grader,Komatsu GD825,2020,Operational,16865,16,-0.5199167316681177,1.1723414806563663,ROM,-0.4523623898097382,0,OP-025,-0.32248204421117993,2.3430798453665553,1.0014387503837645,-0.6201736729460423,1.164901065705062,High,-0.59178801922125,56,36,49,2,8,2,3,24,0
2025-09-21,EQ-050,Grader,Komatsu GD825,2020,Operational,16479,5,1.1085472401424485,1.7673366292144648,Workshop,-0.4523623898097382,0,OP-019,-0.32248204421117993,0.35267665888427613,0.5438746989890985,-0.6201736729460423,1.601258177743097,High,-0.59178801922125,61,37,49,2,8,2,5,18,0
2025-09-22,EQ-050,Grader,Komatsu GD825,2020,Operational,16793,16,-0.3271991018680506,1.1540740857444953,Pit A,-0.4523623898097382,0,OP-032,-0.32248204421117993,2.3430798453665553,0.8416630007482262,-0.6201736729460423,1.1515041368267014,High,-0.59178801922125,77,38,49,2,8,2,0,31,0
2025-09-23,EQ-050,Grader,Komatsu GD825,2020,Operational,16928,0,-1.4036647197512824,1.6420744926759174,Pit A,-0.4523623898097382,0,OP-064,-0.32248204421117993,-0.5520520622440328,3.1331666111818364,-0.6201736729460423,1.5093935225771948,High,-0.59178801922125,77,39,49,2,8,2,0,63,0
2025-09-24,EQ-050,Grader,Komatsu GD825,2020,Operational,16709,17,0.4243996543522107,1.6525130040541298,Pit A,-0.4523623898097382,0,OP-003,-0.32248204421117993,2.5240255895922177,0.7485414365031008,-0.6201736729460423,1.5170489105076872,High,-0.59178801922125,94,40,49,2,8,2,0,2,0
2025-09-25,EQ-050,Grader,Komatsu GD825,2020,Operational,16642,10,1.03008363372385,1.0235926935168422,Pit A,-0.4523623898097382,0,OP-078,-0.32248204421117993,1.257405380012585,0.22256137023349026,-0.6201736729460423,1.0558117876955533,High,-0.59178801922125,104,41,49,2,8,2,0,77,0
2025-09-26,EQ-050,Grader,Komatsu GD825,2020,Operational,16697,5,-0.829641493846797,1.0705659947187973,Pit C,-0.4523623898097382,0,OP-064,-0.32248204421117993,0.35267665888427613,1.2067610339832282,-0.6201736729460423,1.0902610333827665,High,-0.59178801922125,109,42,49,2,8,2,2,63,0
2025-09-27,EQ-050,Grader,Komatsu GD825,2020,Operational,16582,13,0.8993109563595187,1.4254753815780135,Stockpile,-0.4523623898097382,0,OP-072,-0.32248204421117993,1.80024261268957,0.44880486226178745,-0.6201736729460423,1.3505442230194888,High,-0.59178801922125,122,43,49,2,8,2,4,71,0
2025-09-28,EQ-050,Grader,Komatsu GD825,2020,Operational,16989,14,-1.3568618667998376,1.4854968220027338,ROM,-0.4523623898097382,0,OP-036,-0.32248204421117993,1.9811883569152322,2.7299407475940556,-0.6201736729460423,1.3945627036198178,High,-0.59178801922125,136,44,49,2,8,2,3,35,0
2025-09-29,EQ-050,Grader,Komatsu GD825,2020,Operational,16694,9,0.8304832314309234,1.3393576627077626,Pit C,-0.4523623898097382,0,OP-083,-0.32248204421117993,1.0764596357869232,0.42788502012067103,-0.6201736729460423,1.2873872725929316,High,-0.59178801922125,145,45,49,2,8,2,2,82,0
2025-09-30,EQ-050,Grader,Komatsu GD825,2020,Operational,16569,8,-0.4221813622695123,1.281945850127595,Workshop,-0.4523623898097382,0,OP-072,-0.32248204421117993,0.8955138915612612,1.0124587518475412,-0.6201736729460423,1.2452826389752267,High,-0.59178801922125,153,46,49,2,8,2,5,71,0
2025-10-01,EQ-050,Grader,Komatsu GD825,2020,Operational,16767,9,0.40237478237506025,1.3158710121067847,ROM,-0.4523623898097382,0,OP-090,-0.32248204421117993,1.0764596357869232,0.566887492498957,-0.6201736729460423,1.270162649749325,High,-0.59178801922125,162,47,49,2,8,2,3,89,0
2025-10-02,EQ-050,Grader,Komatsu GD825,2020,Breakdown,17213,0,0.7203588715451708,-0.6831039168208598,Pit A,-0.4523623898097382,3,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.3752672935607643,High,-0.15254281114903104,162,48,49,2,8,0,0,15,0
2025-10-03,EQ-050,Grader,Komatsu GD825,2020,Breakdown,16550,0,0.7286181985366021,-0.6831039168208598,ROM,-0.4523623898097382,5,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.4948827299746993,High,0.14028732756578166,162,49,49,2,8,0,3,15,0
2025-10-04,EQ-050,Grader,Komatsu GD825,2020,Maintenance,17259,0,0.7368775255280335,-0.6831039168208598,ROM,1.7248119569888483,11,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.8537290392165041,High,1.0187777437102195,162,50,49,2,8,1,3,15,0
2025-10-05,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16874,0,-0.6699611720124556,-0.6831039168208598,Pit B,3.479959371417833,3,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.3752672935607643,High,-0.15254281114903104,162,51,49,2,8,1,1,15,0
2025-10-06,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16837,0,1.565563333668322,-0.6831039168208598,ROM,0.5504059097823393,16,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.1527676302513417,High,1.7508530904972512,162,52,49,2,8,1,3,15,0
2025-10-07,EQ-050,Grader,Komatsu GD825,2020,Maintenance,17328,0,-0.36436607332949233,-0.6831039168208598,Pit B,-0.08566339020055318,14,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.0331521938374066,High,1.4580229517824388,162,53,49,2,8,1,1,15,0
2025-10-08,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16703,0,-0.29416179390232516,-0.6831039168208598,Pit A,1.5301545585178933,13,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9733444756304391,High,1.3116078824250321,162,54,49,2,8,1,0,15,0
2025-10-09,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16769,0,-0.8213821668553655,-0.6831039168208598,Stockpile,1.5228851950895173,22,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.5116139394931465,High,2.629343506641689,162,55,49,2,8,1,4,15,0
2025-10-10,EQ-050,Grader,Komatsu GD825,2020,Maintenance,17173,0,-1.0333715596354391,-0.6831039168208598,Pit C,0.9381052926290548,14,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.0331521938374066,High,1.4580229517824388,162,56,49,2,8,1,2,15,0
2025-10-11,EQ-050,Grader,Komatsu GD825,2020,Operational,17192,10,0.5758206491951205,1.1253681794544115,Pit C,-0.4523623898097382,0,OP-016,-0.32248204421117993,1.257405380012585,0.39831360600928434,-0.6201736729460423,1.1304518200178488,High,-0.59178801922125,172,57,49,2,8,2,2,15,0
2025-10-12,EQ-050,Grader,Komatsu GD825,2020,Operational,17385,2,1.3797284763611144,1.0757852504079035,Pit C,-0.4523623898097382,0,OP-008,-0.32248204421117993,-0.19016057379270934,0.17122950959747663,-0.6201736729460423,1.094088727348013,High,-0.59178801922125,174,58,49,2,8,2,2,7,0
2025-10-13,EQ-050,Grader,Komatsu GD825,2020,Operational,17112,14,0.05410649423636755,1.743849978613487,Pit A,-0.4523623898097382,0,OP-067,-0.32248204421117993,1.9811883569152322,1.0066353389374718,-0.6201736729460423,1.5840335548994904,High,-0.59178801922125,188,59,49,2,8,2,0,66,0
2025-10-14,EQ-050,Grader,Komatsu GD825,2020,Operational,17369,3,0.48359149779080246,1.4698390549354157,Pit A,-0.4523623898097382,0,OP-022,-0.32248204421117993,-0.009214829567047517,0.6202374945901403,-0.6201736729460423,1.3830796217240795,High,-0.59178801922125,191,60,49,2,8,2,0,21,0
2025-10-15,EQ-050,Grader,Komatsu GD825,2020,Operational,16780,9,0.10090934718781248,1.0444697162732666,Pit C,-0.4523623898097382,0,OP-009,-0.32248204421117993,1.0764596357869232,0.5303968272265177,-0.6201736729460423,1.0711225635565373,High,-0.59178801922125,200,61,49,2,8,2,2,8,0
2025-10-16,EQ-050,Grader,Komatsu GD825,2020,Operational,17535,11,-0.36574262782806416,1.360234685464187,Workshop,-0.4523623898097382,0,OP-006,-0.32248204421117993,1.4383511242382465,1.0301095217254477,-0.6201736729460423,1.302698048453915,High,-0.59178801922125,211,62,49,2,8,2,5,5,0
2025-10-17,EQ-050,Grader,Komatsu GD825,2020,Operational,16991,15,-0.27901969441803387,1.3811117082206112,Pit B,-0.4523623898097382,0,OP-020,-0.32248204421117993,2.162134101140894,0.980571868868458,-0.6201736729460423,1.3180088243148989,High,-0.59178801922125,226,63,49,2,8,2,1,19,0
2025-10-18,EQ-050,Grader,Komatsu GD825,2020,Operational,17453,4,-0.23909961395944887,1.2010473869464504,Workshop,-0.4523623898097382,0,OP-093,-0.32248204421117993,0.17173091465861415,0.8189497953560586,-0.6201736729460423,1.1859533825139146,High,-0.59178801922125,230,64,49,2,8,2,5,92,0
2025-10-19,EQ-050,Grader,Komatsu GD825,2020,Operational,17409,18,0.6845684545823013,1.7099248166342973,ROM,-0.4523623898097382,0,OP-027,-0.32248204421117993,2.704971333817879,0.6671721489906993,-0.6201736729460423,1.559153544125392,High,-0.59178801922125,248,65,49,2,8,2,3,26,0
2025-10-20,EQ-050,Grader,Komatsu GD825,2020,Operational,17627,3,-0.22120440547801393,1.615978214230387,Pit C,-0.4523623898097382,0,OP-020,-0.32248204421117993,-0.009214829567047517,1.1116504485391414,-0.6201736729460423,1.4902550527509657,High,-0.59178801922125,251,66,49,2,8,2,2,19,0
2025-10-21,EQ-050,Grader,Komatsu GD825,2020,Standby,17583,0,-0.2914086849051811,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,251,67,49,2,8,3,4,15,0
2025-10-22,EQ-050,Grader,Komatsu GD825,2020,Standby,17605,0,-0.2748900309223184,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,251,68,49,2,8,3,0,15,0
2025-10-23,EQ-050,Grader,Komatsu GD825,2020,Standby,17213,0,-0.546071267140984,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,251,69,49,2,8,3,5,15,0
2025-10-24,EQ-050,Grader,Komatsu GD825,2020,Standby,16949,0,0.5579254407136855,-0.6831039168208598,ROM,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,251,70,49,2,8,3,3,15,0
2025-10-25,EQ-050,Grader,Komatsu GD825,2020,Standby,17600,0,0.4395417538365016,-0.6831039168208598,ROM,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,251,71,49,2,8,3,3,15,0
2025-10-26,EQ-050,Grader,Komatsu GD825,2020,Standby,16901,0,-0.11383315458940499,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,251,72,49,2,8,3,1,15,0
2025-10-27,EQ-050,Grader,Komatsu GD825,2020,Standby,17642,0,-0.14687046255513084,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,251,73,49,2,8,3,4,15,0
2025-10-28,EQ-050,Grader,Komatsu GD825,2020,Maintenance,17367,0,1.115430012635308,-0.6831039168208598,Stockpile,2.2736488958312298,9,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.7341136028025692,High,0.7259476049954069,251,74,49,2,8,1,4,15,0
2025-10-29,EQ-050,Grader,Komatsu GD825,2020,Maintenance,16709,0,-0.9452720717268371,-0.6831039168208598,Stockpile,3.490863416560397,14,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.0331521938374066,High,1.4580229517824388,251,75,49,2,8,1,4,15,0
2025-10-30,EQ-050,Grader,Komatsu GD825,2020,Operational,17781,14,-1.2866575873726702,1.3785020803760584,Pit B,-0.4523623898097382,0,OP-093,-0.32248204421117993,1.9811883569152322,2.3707050508643306,-0.6201736729460423,1.3160949773322757,High,-0.59178801922125,265,76,49,2,8,2,1,92,0
2025-10-31,EQ-050,Grader,Komatsu GD825,2020,Operational,17572,13,1.1746218560739,1.613368586385834,Workshop,-0.4523623898097382,0,OP-033,-0.32248204421117993,1.80024261268957,0.4543852142546727,-0.6201736729460423,1.4883412057683425,High,-0.59178801922125,278,77,49,2,8,2,5,32,0
2025-11-01,EQ-050,Grader,Komatsu GD825,2020,Operational,16733,16,-0.9136113182596832,1.3967694752879298,Pit A,-0.4523623898097382,0,OP-016,-0.32248204421117993,2.3430798453665553,1.656332477094096,-0.6201736729460423,1.3294919062106365,High,-0.59178801922125,294,78,49,2,8,2,0,15,0
2025-11-02,EQ-050,Grader,Komatsu GD825,2020,Operational,16741,8,-0.9934514791768538,1.535079751049242,ROM,-0.4523623898097382,0,OP-005,-0.32248204421117993,0.8955138915612612,1.9386252915118627,-0.6201736729460423,1.4309257962896536,High,-0.59178801922125,302,79,49,2,8,2,3,4,0
2025-11-03,EQ-050,Grader,Komatsu GD825,2020,Operational,16749,12,-0.9576610622139844,1.2845554779721484,Pit C,-0.4523623898097382,0,OP-024,-0.32248204421117993,1.6192968684639084,1.6000201112695145,-0.6201736729460423,1.2471964859578493,High,-0.59178801922125,314,80,49,2,8,2,2,23,0
2025-11-04,EQ-050,Grader,Komatsu GD825,2020,Standby,17162,0,0.5317709052408193,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,314,81,49,2,8,3,4,15,0
2025-11-05,EQ-050,Grader,Komatsu GD825,2020,Standby,17257,0,-1.4077943832469981,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,314,82,49,2,8,3,0,15,0
2025-11-06,EQ-050,Grader,Komatsu GD825,2020,Standby,17769,0,0.3734671379050499,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-0.32248204421117993,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.1958441389398619,High,-0.59178801922125,314,83,49,2,8,3,2,15,0
