date,coal_mined_ton,coal_hauled_ton,coal_stockpiled_ton,coal_shipped_ton,overburden_removed_bcm,strip_ratio,active_pits,working_hours,rain_delay_hours,blast_events,safety_incidents,workforce_present,average_ore_grade_pct,ash_content_pct,moisture_content_pct,operational_efficiency_pct,haul_efficiency_pct,year,month,day_of_week,is_weekend,week_of_year,overall_efficiency,production_rate_tph,ob_efficiency,cumulative_production,production_ma7,production_ma30,production_std7,weather_delay_ratio,target_achievement_pct,production_lag1,production_lag7,production_momentum,quality_consistency
2025-05-26,12850,12467,888,8808,23338,7.95,3,23,1,0,0,450,5904.0,11.2,12.1,91.7,97.01945525291829,2025,5,0,0,22,94.35972762645915,558.695652173913,1014.695652173913,6889285,12838.285714285714,13358.866666666667,1019.9043605955954,0.043478260869565216,107.08333333333333,11559.0,12597.0,1291.0,93.47195420825491
2025-05-27,12063,11278,1744,6766,20302,7.51,3,19,2,1,0,521,5932.0,12.4,12.6,70.8,93.49249772030174,2025,5,1,0,22,82.14624886015088,634.8947368421053,1068.5263157894738,6901348,12922.0,13287.066666666668,907.3902137448888,0.10526315789473684,100.52499999999999,12850.0,11477.0,-787.0,93.47195420825491
2025-05-28,12914,11811,883,4670,28023,9.12,3,18,3,2,0,573,5533.0,12.1,16.2,62.5,91.45888183366888,2025,5,2,0,22,76.97944091683445,717.4444444444445,1556.8333333333333,6914262,12728.0,13243.7,689.7166084704793,0.16666666666666666,107.61666666666667,12063.0,14272.0,851.0,93.47195420825491
2025-05-29,12060,10890,910,3003,27872,9.27,2,18,3,1,0,487,5775.0,14.8,14.6,62.5,90.29850746268657,2025,5,3,0,22,76.3992537313433,670.0,1548.4444444444443,6926322,12518.857142857143,13141.3,627.252854004819,0.16666666666666666,100.49999999999999,12914.0,13524.0,-854.0,93.47195420825491
2025-05-30,14828,14526,1577,9491,18406,6.7,3,18,1,1,0,488,6224.0,9.5,12.8,70.8,97.96331265173995,2025,5,4,0,22,84.38165632586998,823.7777777777778,1022.5555555555555,6941150,12735.42857142857,13194.933333333332,1059.5140170762118,0.05555555555555555,123.56666666666666,12060.0,13312.0,2768.0,93.47195420825491
2025-05-31,13629,12438,600,6475,16774,6.7,3,22,3,2,0,510,5992.0,13.5,16.7,79.2,91.26128109178957,2025,5,5,1,22,85.23064054589479,619.5,762.4545454545455,6954779,12843.285714285714,13222.2,1113.0480244634143,0.13636363636363635,113.575,14828.0,12874.0,-1199.0,93.47195420825491
2025-06-01,10496,10089,777,7741,20105,9.34,4,19,1,1,0,481,5505.0,14.4,13.6,75.0,96.12233231707317,2025,6,6,1,22,85.5611661585366,552.421052631579,1058.157894736842,6965275,12691.42857142857,13148.6,1362.117941190964,0.05263157894736842,87.46666666666667,13629.0,11559.0,-3133.0,93.48356136056783
2025-06-02,13742,13177,1197,8160,26028,8.82,3,18,2,2,0,455,6006.0,8.5,14.4,66.7,95.88851695531946,2025,6,0,0,23,81.29425847765972,763.4444444444445,1446.0,6979017,12818.857142857143,13127.5,1419.9225834027538,0.1111111111111111,114.51666666666667,10496.0,12850.0,3246.0,93.48356136056783
2025-06-03,12560,11544,1480,117,15481,7.31,3,20,2,1,0,522,6081.0,13.1,15.3,75.0,91.91082802547771,2025,6,1,0,23,83.45541401273886,628.0,774.05,6991577,12889.857142857143,13109.433333333332,1387.8929387830344,0.1,104.66666666666666,13742.0,12063.0,-1182.0,93.48356136056783
2025-06-04,12465,11915,1596,2015,24850,8.37,4,23,5,1,0,462,6318.0,10.4,18.5,75.0,95.58764540713999,2025,6,2,0,23,85.29382270356999,541.9565217391304,1080.4347826086957,7004042,12825.714285714286,13070.666666666666,1396.9372109828623,0.21739130434782608,103.875,12560.0,12914.0,-95.0,93.48356136056783
2025-06-05,11483,10427,1679,9116,20392,9.44,2,22,2,0,0,516,6093.0,10.7,16.0,83.3,90.80379691718193,2025,6,3,0,23,87.05189845859095,521.9545454545455,926.9090909090909,7015525,12743.285714285714,12982.4,1465.0144156612437,0.09090909090909091,95.69166666666666,12465.0,12060.0,-982.0,93.48356136056783
2025-06-06,12378,11694,1100,7313,16717,8.77,4,20,3,0,0,464,6432.0,14.6,15.0,70.8,94.47406689287445,2025,6,4,0,23,82.63703344643721,618.9,835.85,7027903,12393.285714285714,12960.433333333332,1140.7237051226016,0.15,103.15,11483.0,14828.0,895.0,93.48356136056783
2025-06-07,10687,10061,1857,9904,18240,7.38,2,20,3,1,0,472,5767.0,11.6,13.2,70.8,94.1424160194629,2025,6,5,1,23,82.47120800973144,534.35,912.0,7038590,11973.0,12827.066666666668,1151.48049628878,0.15,89.05833333333332,12378.0,13629.0,-1691.0,93.48356136056783
2025-06-08,12401,11722,1324,7952,25483,6.53,4,18,5,0,0,558,6468.0,9.8,18.9,54.2,94.52463511007177,2025,6,6,1,23,74.36231755503589,688.9444444444445,1415.7222222222222,7050991,12245.142857142857,12798.666666666666,952.0737766531336,0.2777777777777778,103.34166666666667,10687.0,10496.0,1714.0,93.48356136056783
2025-06-09,12167,11504,773,3081,20448,9.16,2,20,5,2,0,592,6468.0,13.5,12.2,62.5,94.55083422371989,2025,6,0,0,24,78.52541711185995,608.35,1022.4,7063158,12020.142857142857,12749.766666666666,689.1802929499588,0.25,101.39166666666665,12401.0,13742.0,-234.0,93.48356136056783
2025-06-10,12359,11810,1688,8282,21310,9.09,3,18,3,0,0,499,6429.0,12.4,15.2,62.5,95.55789303341695,2025,6,1,0,24,79.02894651670847,686.6111111111111,1183.888888888889,7075517,11991.42857142857,12755.633333333333,666.761290903827,0.16666666666666666,102.99166666666666,12167.0,12560.0,192.0,93.48356136056783
2025-06-11,11114,10875,1229,8431,17580,7.83,4,20,5,0,0,505,6245.0,8.6,12.4,62.5,97.8495591146302,2025,6,2,0,24,80.1747795573151,555.7,879.0,7086631,11798.42857142857,12669.766666666666,701.4617730480854,0.25,92.61666666666667,12359.0,12465.0,-1245.0,93.48356136056783
2025-06-12,11812,11051,824,4537,28091,6.87,4,19,1,1,0,598,5595.0,13.3,16.8,75.0,93.55739925499492,2025,6,3,0,24,84.27869962749746,621.6842105263158,1478.4736842105262,7098443,11845.42857142857,12581.833333333334,687.6915144508891,0.05263157894736842,98.43333333333332,11114.0,11483.0,698.0,93.48356136056783
2025-06-13,12253,11080,1487,9632,29692,7.12,3,18,0,0,0,514,5841.0,14.7,16.4,75.0,90.42683424467477,2025,6,4,0,24,82.71341712233738,680.7222222222222,1649.5555555555557,7110696,11827.57142857143,12541.8,673.0239859874436,0.0,102.10833333333333,11812.0,12378.0,441.0,93.48356136056783
2025-06-14,10431,9924,989,6889,26906,6.98,4,22,1,1,0,594,5930.0,9.9,19.1,87.5,95.13948806442335,2025,6,5,1,24,91.31974403221167,474.1363636363636,1223.0,7121127,11791.0,12475.066666666668,748.0991467268752,0.045454545454545456,86.925,12253.0,10687.0,-1822.0,93.48356136056783
2025-06-15,10346,10067,1142,6200,28251,7.71,2,23,1,2,0,588,5863.0,8.5,19.9,91.7,97.30330562536246,2025,6,6,1,24,94.50165281268123,449.82608695652175,1228.304347826087,7131473,11497.42857142857,12343.266666666666,863.1868969393612,0.043478260869565216,86.21666666666667,10431.0,12401.0,-85.0,93.48356136056783
2025-06-16,10341,9848,1588,4183,26351,9.1,2,23,0,0,0,500,5694.0,9.5,17.9,95.8,95.23256938400542,2025,6,0,0,25,95.5162846920027,449.60869565217394,1145.695652173913,7141814,11236.57142857143,12210.633333333333,902.147965902031,0.0,86.175,10346.0,12167.0,-5.0,93.48356136056783
2025-06-17,10880,10291,531,5279,28288,7.07,4,22,4,1,1,529,5550.0,9.9,17.2,75.0,94.58639705882354,2025,6,1,0,25,84.79319852941177,494.54545454545456,1285.8181818181818,7152694,11025.285714285714,12195.8,756.9710946234916,0.18181818181818182,90.66666666666666,10341.0,12359.0,539.0,93.48356136056783
2025-06-18,12121,11824,1815,1845,28942,7.97,2,20,5,2,0,599,6176.0,13.4,16.5,62.5,97.5497071198746,2025,6,2,0,25,80.0248535599373,606.05,1447.1,7164815,11169.142857142857,12179.933333333332,864.666299519091,0.25,101.00833333333334,10880.0,11114.0,1241.0,93.48356136056783
2025-06-19,12524,11285,1859,4431,23148,7.01,4,19,0,0,0,568,6375.0,12.9,15.6,79.2,90.10699457042477,2025,6,3,0,25,84.65349728521238,659.1578947368421,1218.3157894736842,7177339,11270.857142857143,12214.833333333334,986.2250298608451,0.0,104.36666666666667,12121.0,11812.0,403.0,93.48356136056783
2025-06-20,12146,11756,1179,1189,28908,7.98,2,20,4,2,0,557,5798.0,11.0,14.4,66.7,96.78906635929523,2025,6,4,0,25,81.74453317964762,607.3,1445.4,7189485,11255.57142857143,12143.966666666667,969.1468511262038,0.2,101.21666666666667,12524.0,12253.0,-378.0,93.48356136056783
2025-06-21,11146,10177,1511,1298,19102,6.77,2,23,5,1,0,451,6187.0,10.3,12.8,75.0,91.30629822357797,2025,6,5,1,25,83.15314911178899,484.60869565217394,830.5217391304348,7200631,11357.714285714286,12064.7,903.1915105680013,0.21739130434782608,92.88333333333333,12146.0,10431.0,-1000.0,93.48356136056783
2025-06-22,13713,12655,883,4092,27975,8.93,4,23,3,0,0,468,5629.0,8.1,17.5,83.3,92.28469335666885,2025,6,6,1,25,87.79234667833443,596.2173913043479,1216.304347826087,7214344,11838.714285714286,12078.066666666668,1140.0882589060268,0.13043478260869565,114.27499999999999,11146.0,10346.0,2567.0,93.48356136056783
2025-06-23,11285,10721,522,565,21005,8.01,4,21,2,2,1,506,6097.0,11.0,15.6,79.2,95.00221533008418,2025,6,0,0,26,87.1011076650421,537.3809523809524,1000.2380952380952,7225629,11973.57142857143,12025.1,977.6633464786016,0.09523809523809523,94.04166666666667,13713.0,10341.0,-2428.0,93.48356136056783
2025-06-24,11114,10736,551,9553,24386,7.41,2,18,3,1,0,518,5688.0,12.6,13.2,62.5,96.59888429008457,2025,6,1,0,26,79.54944214504229,617.4444444444445,1354.7777777777778,7236743,12007.0,12010.266666666666,937.2029307110856,0.16666666666666666,92.61666666666667,11285.0,10880.0,-171.0,93.48356136056783
2025-06-25,12195,11489,1119,1986,25825,8.49,4,19,0,2,0,508,5523.0,14.3,13.7,79.2,94.21074210742107,2025,6,2,0,26,86.70537105371054,641.8421052631579,1359.2105263157894,7248938,12017.57142857143,11988.433333333332,939.118533012597,0.0,101.62500000000001,11114.0,12121.0,1081.0,93.48356136056783
2025-06-26,11019,10163,688,9180,25073,6.73,3,19,2,0,0,580,6342.0,13.3,13.3,70.8,92.23159996369907,2025,6,3,0,26,81.51579998184954,579.9473684210526,1319.6315789473683,7259957,11802.57142857143,11953.633333333333,975.4282575948,0.10526315789473684,91.825,12195.0,12524.0,-1176.0,93.48356136056783
2025-06-27,13200,12086,1805,5241,22394,8.53,4,18,4,2,0,510,5820.0,15.0,18.8,58.3,91.56060606060606,2025,6,4,0,26,74.93030303030304,733.3333333333334,1244.111111111111,7273157,11953.142857142857,11963.166666666666,1109.4234882093485,0.2222222222222222,110.00000000000001,11019.0,12146.0,2181.0,93.48356136056783
2025-06-28,12399,11198,543,4239,27128,7.65,2,21,2,1,0,478,5836.0,10.2,12.2,79.2,90.31373497862731,2025,6,5,1,26,84.75686748931366,590.4285714285714,1291.8095238095239,7285556,12132.142857142857,11974.466666666667,1057.3508450480892,0.09523809523809523,103.325,13200.0,11146.0,-801.0,93.48356136056783
2025-06-29,12297,11754,971,6217,20672,9.11,4,20,1,1,0,536,6216.0,9.7,19.0,79.2,95.58428885093926,2025,6,6,1,26,87.39214442546964,614.85,1033.6,7297853,11929.857142857143,11890.1,811.3339691667882,0.05,102.47500000000001,12399.0,13713.0,-102.0,93.48356136056783
2025-06-30,13127,12820,1072,8123,26590,6.83,3,22,4,2,0,595,5713.0,12.2,16.0,75.0,97.66130875295194,2025,6,0,0,27,86.33065437647596,596.6818181818181,1208.6363636363637,7310980,12193.0,11873.366666666667,864.3087797001476,0.18181818181818182,109.39166666666667,12297.0,11285.0,830.0,93.48356136056783
2025-07-01,12322,12028,1986,4019,27419,9.0,2,18,4,1,0,475,6181.0,9.8,19.1,58.3,97.61402369745171,2025,7,1,0,27,77.95701184872586,684.5555555555555,1523.2777777777778,7323302,12365.57142857143,11934.233333333334,721.8161947806993,0.2222222222222222,102.68333333333332,13127.0,11114.0,-805.0,93.38858096859042
2025-07-02,11304,10341,1027,916,24900,6.57,4,19,1,1,0,491,5739.0,13.5,12.5,75.0,91.48089171974523,2025,7,2,0,27,83.24044585987261,594.9473684210526,1310.5263157894738,7334606,12238.285714285714,11852.966666666667,827.701579533343,0.05263157894736842,94.19999999999999,12322.0,12195.0,-1018.0,93.38858096859042
2025-07-03,10665,10030,1190,8719,16495,9.29,2,20,1,0,0,590,5928.0,9.9,15.1,79.2,94.04594467885607,2025,7,3,0,27,86.62297233942803,533.25,824.75,7345271,12187.714285714286,11789.8,920.254260931183,0.05,88.875,11304.0,11019.0,-639.0,93.38858096859042
2025-07-04,12218,11141,916,415,24663,8.6,4,21,1,0,0,451,6272.0,10.9,18.0,83.3,91.1851366835816,2025,7,4,0,27,87.2425683417908,581.8095238095239,1174.4285714285713,7357489,12047.42857142857,11781.566666666668,808.2534373868946,0.047619047619047616,101.81666666666666,10665.0,13200.0,1553.0,93.38858096859042
2025-07-05,12636,11836,588,8899,17397,8.31,4,20,1,1,0,457,6031.0,9.8,17.4,79.2,93.66888255777145,2025,7,5,1,27,86.43444127888573,631.8,869.85,7370125,12081.285714285714,11820.0,830.1035506260722,0.05,105.3,12218.0,12399.0,418.0,93.38858096859042
2025-07-06,11241,10326,1485,5591,26373,8.49,4,18,4,2,0,481,5775.0,13.1,12.8,58.3,91.86015479049907,2025,7,6,1,27,75.08007739524953,624.5,1465.1666666666667,7381366,11930.42857142857,11782.1,878.8888547750197,0.2222222222222222,93.675,12636.0,12297.0,-1395.0,93.38858096859042
2025-07-07,12603,11970,1044,3663,17239,7.74,4,21,4,2,0,546,6172.0,10.8,12.0,70.8,94.97738633658652,2025,7,0,0,28,82.88869316829326,600.1428571428571,820.9047619047619,7393969,11855.57142857143,11845.966666666667,776.3179883577062,0.19047619047619047,105.02499999999999,11241.0,13127.0,1362.0,93.38858096859042
2025-07-08,9835,9272,1531,8399,16937,8.97,2,18,3,1,0,454,6225.0,14.3,12.9,62.5,94.2755465175394,2025,7,1,0,28,78.3877732587697,546.3888888888889,940.9444444444445,7403804,11500.285714285714,11760.433333333332,1048.6161856285107,0.16666666666666666,81.95833333333333,12603.0,12322.0,-2768.0,93.38858096859042
2025-07-09,12732,11672,886,7192,25745,7.34,4,19,1,0,0,560,5820.0,12.7,13.5,75.0,91.67452089224003,2025,7,2,0,28,83.33726044612001,670.1052631578947,1355.0,7416536,11704.285714285714,11779.266666666666,1139.067998304781,0.05263157894736842,106.1,9835.0,11304.0,2897.0,93.38858096859042
2025-07-10,11515,10673,1246,2484,16854,9.16,3,23,2,0,0,594,6426.0,14.7,13.5,87.5,92.68779852366478,2025,7,3,0,28,90.09389926183239,500.6521739130435,732.7826086956521,7428051,11825.714285714286,11751.133333333333,1051.772743876758,0.08695652173913043,95.95833333333333,12732.0,10665.0,-1217.0,93.38858096859042
2025-07-11,11687,10604,532,3285,24777,7.62,2,18,1,1,0,540,5989.0,12.2,14.6,70.8,90.73329340292634,2025,7,4,0,28,80.76664670146317,649.2777777777778,1376.5,7439738,11749.857142857143,11770.233333333334,1037.820541418711,0.05555555555555555,97.39166666666667,11515.0,12218.0,172.0,93.38858096859042
2025-07-12,12710,12117,1546,9190,20873,8.37,4,20,5,1,0,465,5546.0,10.5,13.7,62.5,95.33438237608183,2025,7,5,1,28,78.91719118804092,635.5,1043.65,7452448,11760.42857142857,11800.166666666666,1048.671517864913,0.25,105.91666666666666,11687.0,12636.0,1023.0,93.38858096859042
2025-07-13,11952,11368,1385,3683,21704,7.46,3,19,4,2,0,526,6312.0,13.7,13.5,62.5,95.11378848728246,2025,7,6,1,28,78.80689424364124,629.0526315789474,1142.3157894736842,7464400,11862.0,11790.133333333333,1024.1214120731981,0.21052631578947367,99.6,12710.0,11241.0,-758.0,93.38858096859042
2025-07-14,9801,9386,540,6010,15253,6.62,4,22,4,0,0,455,5777.0,12.5,17.5,75.0,95.76573818998061,2025,7,0,0,29,85.3828690949903,445.5,693.3181818181819,7474201,11461.714285714286,11769.133333333333,1215.8664556995668,0.18181818181818182,81.675,11952.0,12603.0,-2151.0,93.38858096859042
2025-07-15,12335,11439,1600,3359,16004,7.47,4,19,3,1,0,546,6465.0,8.5,12.4,66.7,92.73611674098095,2025,7,1,0,29,79.71805837049047,649.2105263157895,842.3157894736842,7486536,11818.857142857143,11835.433333333332,1007.7664128444071,0.15789473684210525,102.79166666666666,9801.0,9835.0,2534.0,93.38858096859042
2025-07-16,12557,11833,662,9230,22399,8.72,3,19,2,2,0,489,6338.0,8.5,19.0,70.8,94.23429163016644,2025,7,2,0,29,82.51714581508321,660.8947368421053,1178.8947368421052,7499093,11793.857142857143,11909.3,983.2097823916423,0.10526315789473684,104.64166666666668,12335.0,12732.0,222.0,93.38858096859042
2025-07-17,10289,9748,642,6112,27200,7.89,2,19,3,0,0,454,6251.0,12.5,14.8,66.7,94.74195743026533,2025,7,3,0,29,80.72097871513267,541.5263157894736,1431.578947368421,7509382,11618.714285714286,11889.6,1138.1503582986766,0.15789473684210525,85.74166666666667,12557.0,11515.0,-2268.0,93.38858096859042
2025-07-18,9598,8662,1186,9781,19995,7.94,4,18,4,0,0,509,5779.0,12.1,12.4,58.3,90.24796832673474,2025,7,4,0,29,74.27398416336737,533.2222222222222,1110.8333333333333,7518980,11320.285714285714,11805.5,1367.9378292751874,0.2222222222222222,79.98333333333333,10289.0,11687.0,-691.0,93.38858096859042
2025-07-19,9916,9475,1888,3772,18916,6.66,4,18,5,0,0,487,5596.0,11.0,19.5,54.2,95.55264219443323,2025,7,5,1,29,74.87632109721662,550.8888888888889,1050.888888888889,7528896,10921.142857142857,11718.566666666668,1300.8350431642239,0.2777777777777778,82.63333333333334,9598.0,12710.0,318.0,93.38858096859042
2025-07-20,11241,10591,1979,1160,20977,7.52,4,23,4,0,0,596,6165.0,8.6,16.8,79.2,94.21759629926163,2025,7,6,1,29,86.70879814963081,488.7391304347826,912.0434782608696,7540137,10819.57142857143,11688.4,1232.9136029670628,0.17391304347826086,93.675,9916.0,11952.0,1325.0,93.38858096859042
2025-07-21,9980,9569,678,2847,29769,8.3,2,21,3,0,0,525,6188.0,8.9,15.4,75.0,95.8817635270541,2025,7,0,0,30,85.44088176352705,475.23809523809524,1417.5714285714287,7550117,10845.142857142857,11649.533333333333,1209.9084577730434,0.14285714285714285,83.16666666666667,11241.0,9801.0,-1261.0,93.38858096859042
2025-07-22,10258,9846,969,5137,20189,8.18,4,22,2,0,0,466,6028.0,13.5,18.7,83.3,95.98362253850652,2025,7,1,0,30,89.64181126925325,466.27272727272725,917.6818181818181,7560375,10548.42857142857,11534.366666666667,1024.0489664633196,0.09090909090909091,85.48333333333333,9980.0,12335.0,278.0,93.38858096859042
2025-07-23,11592,10746,937,832,23988,7.47,3,20,1,2,0,590,6433.0,12.4,14.3,79.2,92.70186335403726,2025,7,2,0,30,85.95093167701863,579.6,1199.4,7571967,10410.57142857143,11544.6,731.8592435579934,0.05,96.6,10258.0,12557.0,1334.0,93.38858096859042
2025-07-24,11561,10670,1734,8493,20205,8.0,2,18,2,2,0,482,5929.0,12.6,17.8,66.7,92.2930542340628,2025,7,3,0,30,79.4965271170314,642.2777777777778,1122.5,7583528,10592.285714285714,11559.5,845.702215969392,0.1111111111111111,96.34166666666667,11592.0,10289.0,-31.0,93.38858096859042
2025-07-25,9437,9200,1962,5944,26627,7.06,2,22,0,1,0,525,5881.0,14.9,14.0,91.7,97.48860866800891,2025,7,4,0,30,94.59430433400445,428.95454545454544,1210.3181818181818,7592965,10569.285714285714,11467.566666666668,878.791919680389,0.0,78.64166666666667,11561.0,9598.0,-2124.0,93.38858096859042
2025-07-26,11121,10760,1421,4080,23050,6.81,2,18,4,2,0,546,6153.0,8.5,17.0,58.3,96.7538890387555,2025,7,5,1,30,77.52694451937775,617.8333333333334,1280.5555555555557,7604086,10741.42857142857,11470.966666666667,846.9381829357845,0.2222222222222222,92.675,9437.0,9916.0,1684.0,93.38858096859042
2025-07-27,12609,11893,1373,565,22412,9.06,4,20,4,0,0,533,5913.0,9.4,19.0,66.7,94.32151637719089,2025,7,6,1,30,80.51075818859545,630.45,1120.6,7616695,10936.857142857143,11451.266666666666,1101.1154085096623,0.2,105.075,11121.0,11241.0,1488.0,93.38858096859042
2025-07-28,9962,9328,1240,3157,25559,7.65,3,18,5,2,0,492,5965.0,13.7,16.9,54.2,93.6358161011845,2025,7,0,0,31,73.91790805059225,553.4444444444445,1419.9444444444443,7626657,10934.285714285714,11370.033333333333,1103.7402644774854,0.2777777777777778,83.01666666666667,12609.0,9980.0,-2647.0,93.38858096859042
2025-07-29,12206,11467,890,9891,18037,8.44,4,21,2,2,0,561,5908.0,12.6,19.1,79.2,93.94560052433229,2025,7,1,0,31,86.57280026216614,581.2380952380952,858.9047619047619,7638863,11212.57142857143,11367.0,1149.4382478909024,0.09523809523809523,101.71666666666668,9962.0,10258.0,2244.0,93.38858096859042
2025-07-30,10798,9968,1245,9911,15427,7.71,3,19,1,2,0,563,6339.0,8.2,19.5,75.0,92.31339136877199,2025,7,2,0,31,83.656695684386,568.3157894736842,811.9473684210526,7649661,11099.142857142857,11289.366666666667,1144.922912772171,0.05263157894736842,89.98333333333333,12206.0,11592.0,-1408.0,93.38858096859042
2025-07-31,12405,11695,1633,7388,17415,7.66,2,21,5,1,0,466,6013.0,11.9,16.0,66.7,94.27650141072148,2025,7,3,0,31,80.48825070536074,590.7142857142857,829.2857142857143,7662066,11219.714285714286,11292.133333333333,1241.9929836471672,0.23809523809523808,103.375,10798.0,11561.0,1607.0,93.38858096859042
2025-08-01,11167,10393,1669,7022,29436,7.7,2,18,2,2,0,484,6349.0,12.9,15.9,66.7,93.06886361601147,2025,8,4,0,31,79.88443180800573,620.3888888888889,1635.3333333333333,7673233,11466.857142857143,11287.566666666668,970.6038375794732,0.1111111111111111,93.05833333333334,12405.0,9437.0,-1238.0,93.44959906729352
2025-08-02,9682,9399,1501,8498,24554,7.31,2,21,0,2,0,529,6296.0,10.8,15.9,87.5,97.07705019624045,2025,8,5,1,31,92.28852509812023,461.04761904761904,1169.2380952380952,7682915,11261.285714285714,11254.8,1184.8144319240266,0.0,80.68333333333332,11167.0,11121.0,-1485.0,93.44959906729352
2025-08-03,11633,10853,694,1550,24984,8.54,2,18,4,1,0,542,5911.0,12.5,17.7,58.3,93.29493681767386,2025,8,6,1,31,75.79746840883692,646.2777777777778,1388.0,7694548,11121.857142857143,11235.3,1049.4813685136937,0.2222222222222222,96.94166666666668,9682.0,12609.0,1951.0,93.44959906729352
2025-08-04,9433,8549,1574,80,17083,8.4,3,20,4,2,0,591,6228.0,10.3,19.8,66.7,90.6286441217004,2025,8,0,0,32,78.6643220608502,471.65,854.15,7703981,11046.285714285714,11128.533333333333,1160.1335719485694,0.2,78.60833333333333,11633.0,9962.0,-2200.0,93.44959906729352
2025-08-05,8991,8412,1030,444,24157,9.17,4,19,5,0,0,594,5881.0,9.0,17.0,58.3,93.56022689356023,2025,8,1,0,32,75.93011344678011,473.2105263157895,1271.421052631579,7712972,10587.0,11053.533333333333,1256.8557329039922,0.2631578947368421,74.925,9433.0,12206.0,-442.0,93.44959906729352
2025-08-06,11158,10874,1175,658,19761,8.31,3,20,5,2,0,544,6332.0,9.1,12.3,62.5,97.45474099300951,2025,8,2,0,32,79.97737049650476,557.9,988.05,7724130,10638.42857142857,11005.366666666667,1274.1744853229134,0.25,92.98333333333333,8991.0,10798.0,2167.0,93.44959906729352
2025-08-07,11627,10757,1255,9638,19931,9.19,2,22,5,1,0,486,6483.0,12.5,13.3,70.8,92.51741635847596,2025,8,3,0,32,81.65870817923798,528.5,905.9545454545455,7735757,10527.285714285714,11065.1,1118.8650073901722,0.22727272727272727,96.89166666666667,11158.0,12405.0,469.0,93.44959906729352
2025-08-08,11712,11024,1904,560,16912,7.73,2,19,4,2,0,540,5947.0,10.2,15.9,62.5,94.12568306010928,2025,8,4,0,32,78.31284153005464,616.421052631579,890.1052631578947,7747469,10605.142857142857,11031.1,1187.6471738374598,0.21052631578947367,97.6,11627.0,11167.0,85.0,93.44959906729352
2025-08-09,9886,9560,560,1287,26036,6.91,3,23,4,2,0,580,5710.0,11.2,19.3,79.2,96.70240744487154,2025,8,5,1,32,87.95120372243576,429.82608695652175,1132.0,7757355,10634.285714285714,10976.8,1163.476359061726,0.17391304347826086,82.38333333333333,11712.0,9682.0,-1826.0,93.44959906729352
2025-08-10,9202,8812,720,8464,28465,6.81,4,21,3,0,0,480,5540.0,13.9,15.6,75.0,95.76179091501848,2025,8,6,1,32,85.38089545750924,438.1904761904762,1355.4761904761904,7766557,10287.0,10893.966666666667,1178.4045711612239,0.14285714285714285,76.68333333333334,9886.0,11633.0,-684.0,93.44959906729352
2025-08-11,10869,9974,1513,2550,20319,7.92,4,23,1,0,0,472,6342.0,13.6,15.3,91.7,91.7655718097341,2025,8,0,0,33,91.73278590486706,472.5652173913044,883.4347826086956,7777426,10492.142857142857,10832.6,1128.9114858382177,0.043478260869565216,90.575,9202.0,9433.0,1667.0,93.44959906729352
2025-08-12,9595,8947,1368,8252,29460,8.07,3,20,3,1,0,470,5599.0,9.9,18.8,70.8,93.24648254299113,2025,8,1,0,33,82.02324127149556,479.75,1473.0,7787021,10578.42857142857,10754.033333333333,1012.0907168074995,0.15,79.95833333333333,10869.0,8991.0,-1274.0,93.44959906729352
2025-08-13,9960,9739,948,761,18185,9.16,4,21,0,1,0,544,5531.0,14.1,13.1,87.5,97.78112449799197,2025,8,2,0,33,92.64056224899599,474.2857142857143,865.952380952381,7796981,10407.285714285714,10759.333333333334,998.9567415203179,0.0,83.0,9595.0,11158.0,365.0,93.44959906729352
2025-08-14,9273,8476,1555,3083,27108,8.82,4,23,3,0,0,488,6132.0,9.8,19.6,83.3,91.40515475035048,2025,8,3,0,33,87.35257737517523,403.17391304347825,1178.608695652174,7806254,10071.0,10657.266666666666,912.3935554355703,0.13043478260869565,77.275,9960.0,11627.0,-687.0,93.44959906729352
2025-08-15,9406,9192,1628,4673,18514,7.21,2,21,1,2,0,483,6215.0,8.5,14.6,83.3,97.72485647459068,2025,8,4,0,33,90.51242823729534,447.9047619047619,881.6190476190476,7815660,9741.57142857143,10552.233333333334,575.10197853484,0.047619047619047616,78.38333333333334,9273.0,11712.0,133.0,93.44959906729352
2025-08-16,9759,9216,1346,5897,23974,9.29,2,20,0,0,0,485,6161.0,14.7,17.8,83.3,94.43590531816784,2025,8,5,1,33,88.86795265908393,487.95,1198.7,7825419,9723.42857142857,10534.566666666668,571.7799276948166,0.0,81.325,9406.0,9886.0,353.0,93.44959906729352
2025-08-17,9038,8773,1600,7933,24436,9.43,4,22,2,1,0,514,5748.0,13.7,18.1,83.3,97.0679353839345,2025,8,6,1,33,90.18396769196724,410.8181818181818,1110.7272727272727,7834457,9700.0,10515.9,599.39914358776,0.09090909090909091,75.31666666666666,9759.0,9202.0,-721.0,93.44959906729352
2025-08-18,10084,9845,954,6025,28426,7.78,3,19,4,1,0,465,6286.0,8.1,15.9,62.5,97.62990876636255,2025,8,0,0,34,80.06495438318127,530.7368421052631,1496.1052631578948,7844541,9587.857142857143,10521.5,376.06268474492845,0.21052631578947367,84.03333333333333,9038.0,10869.0,1046.0,93.44959906729352
